AK 1017                 -155.78 58.55    13  -99.0  -99.0  -99.0  -99.0   31.2   48.5   77.6   88.0   76.9   67.3  -99.0  -99.0
AK 1240                 -147.51 61.02    14  335.1  276.7  254.7  190.0  151.9  168.6  275.1  412.5  429.7  476.2  294.0  318.3
AK 1243                 -148.89 63.39   656   25.0   10.0   19.0   18.1   22.4   68.7  106.7  102.8   73.0   42.0   21.4   24.1
AK 1269                 -134.13 56.00    15  268.0  203.7  155.9  183.9   97.6   92.4   76.1  110.1  247.7  357.2  330.6  244.5
AK 1308                 -146.65 60.23    56  295.8  202.4  213.5  222.3  179.5  141.6  271.1  278.4  378.9  433.4  257.3  256.2
AK 1312                 -166.12 68.87    14   14.0    5.6    6.6   10.1   10.8   16.4   62.5  103.7   64.3   33.8   25.9   17.0
AK 1314                 -162.15 58.63   145   52.9   30.8   40.7   52.7   60.7   83.5  105.8  173.2  166.3  157.5  116.7   64.5
AK 1318                 -166.05 61.77   132   37.8   23.2   29.8   28.0   41.9   58.3   82.8  178.9  139.4   77.2   48.4   36.9
AK 1321                 -144.60 59.80    16  362.2  265.0  296.4  207.8  129.9  126.0  224.3  272.0  372.6  464.3  313.1  344.8
AK 1325                 -164.93 54.60    54   59.6   56.6   43.8   48.4   48.2   55.5   78.4   73.8  103.6  125.6   93.6   63.2
AK 1451                 -150.05 61.97    76   27.4   41.1   48.0   37.9   24.7   68.4   86.7  107.4  106.2   95.2   52.4   74.7
AK 1466                 -144.77 65.57   285    8.1   11.3    8.8    8.4   13.5   52.7   66.1   65.3   33.1   36.5   23.3   18.7
AK 1475                 -143.72 66.63   171    0.3  -99.0  -99.0    3.4  -99.0   28.7   43.4   25.7  -99.0   13.0  -99.0  -99.0
AK 1492                 -148.50 67.50   561   13.7   11.8   11.2   10.6   15.5   40.2   63.2   74.1   36.5   27.2   19.3   19.0
AK 1497                 -149.55 68.07   991  -99.0  -99.0  -99.0  -99.0   27.7   51.9  -99.0  -99.0   36.5   30.6   20.9   15.8
AK 1574                 -146.05 65.05   366   10.1   10.0   10.1   10.2   18.8   64.7   96.4  103.4   45.4   27.9   25.4   21.4
AK 1684                 -141.93 64.07   482   11.8   13.2    4.5    7.0   22.6   43.8   74.1   53.6   27.5   18.5   14.5   10.0
AK 1716                 -158.40 56.30     9  185.2  222.3  209.1  147.0  183.3  177.4  139.7  120.8  272.5  264.6  314.9  200.2
AK 1824                 -144.45 61.53   180   34.0   41.8   12.2    7.9   11.5   30.7   41.4   35.0   32.4   45.6   33.4   62.2
AK 1926                 -149.83 62.88   381   54.1   46.6   64.1   50.8   33.3   73.4  142.1  183.4  156.7  113.9   70.2   72.1
AK 1977                 -144.07 65.83   189   11.0   12.0   11.9    8.6    4.1   15.1   37.5   53.0   18.2   27.8   25.9   24.1
AK 1987                 -144.61 65.48   280    6.0    5.4    5.5   12.3   16.3   55.3   58.1   64.0   34.5   31.6   16.5   17.8
AK 2005                 -149.18 64.30   177   16.9   11.9   12.9    8.8   17.9   55.1   87.9   92.4   42.5   32.2   25.3   23.8
AK 201                  -158.57 59.28    21   66.7   63.9   62.0   79.9   76.4   72.7   69.5  138.9  147.1   92.6   87.6   87.0
