AK 1017                 -155.78 58.55    13  -99.0  -99.0  -99.0  -99.0   27.0   44.5   60.0   96.8   82.9   58.2  -99.0  -99.0
AK 1240                 -147.51 61.02    14  277.7  294.1  243.4  161.5  141.2  131.6  216.7  420.1  497.1  397.5  217.1  293.4
AK 1243                 -148.89 63.39   656   24.9   11.4   19.0   16.4   19.5   55.1   86.5   90.6   74.9   31.5   16.0   21.8
AK 1269                 -134.13 56.00    15  262.6  158.5  171.2  156.9   94.5   77.8   69.5  103.4  236.0  352.6  251.2  205.0
AK 1308                 -146.65 60.23    56  223.3  220.5  193.7  188.7  183.6  101.6  199.9  293.3  454.9  377.2  190.3  226.1
AK 1312                 -166.12 68.87    14   13.1    8.3    5.6    8.0   13.9   17.6   58.7   69.7   65.8   31.2   19.2   14.7
AK 1314                 -162.15 58.63   145   41.1   34.6   33.4   47.6   48.3   69.8   96.1  161.8  154.6  137.5   80.8   68.9
AK 1318                 -166.05 61.77   132   33.4   28.6   29.9   24.2   37.1   55.0   86.4  141.5  146.2   70.3   35.7   42.7
AK 1321                 -144.60 59.80    16  286.5  278.8  290.9  186.6  133.9  102.1  172.3  275.9  413.9  414.0  253.4  288.8
AK 1325                 -164.93 54.60    54   54.7   60.6   38.2   46.1   33.5   44.2   67.1   62.4  105.1  104.5   76.1   61.1
AK 1451                 -150.05 61.97    76   25.8   46.4   46.5   32.7   20.9   56.2   70.6   97.8  114.6   72.9   38.6   68.7
AK 1466                 -144.77 65.57   285   10.1   11.6    9.3    8.8   16.8   51.5   63.2   53.0   32.8   28.7   19.2   17.2
AK 1475                 -143.72 66.63   171    0.4  -99.0  -99.0    3.2  -99.0   28.6   41.3   20.7  -99.0   10.9  -99.0  -99.0
AK 1492                 -148.50 67.50   561   15.5   14.8   12.5    8.4   16.6   36.4   57.6   57.4   39.7   25.9   17.7   17.3
AK 1497                 -149.55 68.07   991  -99.0  -99.0  -99.0  -99.0   28.6   43.7  -99.0  -99.0   40.8   31.6   20.2   14.6
AK 1574                 -146.05 65.05   366   11.9   11.1   11.2   10.6   23.1   63.6   90.7   84.9   43.7   21.4   19.9   20.1
AK 1684                 -141.93 64.07   482   12.4   12.1    5.1    6.4   23.5   40.9   64.2   48.4   27.9   14.9   11.7    8.7
AK 1716                 -158.40 56.30     9  134.1  223.4  167.4  135.9  159.6  158.5  113.5  146.8  265.1  235.2  221.2  195.5
AK 1824                 -144.45 61.53   180   28.6   42.5   12.4    7.0   11.5   25.5   32.2   34.4   34.7   38.8   26.3   53.6
AK 1926                 -149.83 62.88   381   53.7   53.0   63.1   46.3   27.2   56.8  114.3  162.0  163.0   84.8   52.1   64.8
