Date	Hour	Stage	
1/1/60	0.0	000.487	
1/1/60	0.5	000.487	
1/1/60	1.0	000.487	
1/1/60	1.5	000.487	
1/1/60	2.0	000.487	
1/1/60	2.5	000.487	
1/1/60	3.0	000.487	
1/1/60	3.5	000.487	
1/1/60	4.0	000.486	
1/1/60	4.5	000.486	
1/1/60	5.0	000.486	
1/1/60	5.5	000.485	
1/1/60	6.0	000.485	
1/1/60	6.5	000.484	
1/1/60	7.0	000.484	
1/1/60	7.5	000.483	
1/1/60	8.0	000.483	
1/1/60	8.5	000.482	
1/1/60	9.0	000.482	
1/1/60	9.5	000.481	
1/1/60	10.0	000.481	
1/1/60	10.5	000.480	
1/1/60	11.0	000.480	
1/1/60	11.5	000.480	
1/1/60	12.0	000.480	
1/1/60	12.5	000.479	
1/1/60	13.0	000.479	
1/1/60	13.5	000.479	
1/1/60	14.0	000.479	
1/1/60	14.5	000.479	
1/1/60	15.0	000.479	
1/1/60	15.5	000.479	
1/1/60	16.0	000.478	
1/1/60	16.5	000.478	
1/1/60	17.0	000.478	
1/1/60	17.5	000.477	
1/1/60	18.0	000.476	
1/1/60	18.5	000.476	
1/1/60	19.0	000.475	
1/1/60	19.5	000.474	
1/1/60	20.0	000.473	
1/1/60	20.5	000.472	
1/1/60	21.0	000.472	
1/1/60	21.5	000.471	
1/1/60	22.0	000.471	
1/1/60	22.5	000.470	
1/1/60	23.0	000.470	
1/1/60	23.5	000.469	
1/2/60	0.0	000.469	
1/2/60	0.5	000.468	
1/2/60	1.0	000.467	
1/2/60	1.5	000.466	
1/2/60	2.0	000.466	
1/2/60	2.5	000.465	
1/2/60	3.0	000.464	
1/2/60	3.5	000.463	
1/2/60	4.0	000.463	
1/2/60	4.5	000.462	
1/2/60	5.0	000.461	
1/2/60	5.5	000.460	
1/2/60	6.0	000.460	
1/2/60	6.5	000.459	
1/2/60	7.0	000.459	
1/2/60	7.5	000.459	
1/2/60	8.0	000.458	
1/2/60	8.5	000.458	
1/2/60	9.0	000.458	
1/2/60	9.5	000.458	
1/2/60	10.0	000.458	
1/2/60	10.5	000.457	
1/2/60	11.0	000.457	
1/2/60	11.5	000.457	
1/2/60	12.0	000.457	
1/2/60	12.5	000.457	
1/2/60	13.0	000.458	
1/2/60	13.5	000.458	
1/2/60	14.0	000.458	
1/2/60	14.5	000.458	
1/2/60	15.0	000.458	
1/2/60	15.5	000.459	
1/2/60	16.0	000.459	
1/2/60	16.5	000.459	
1/2/60	17.0	000.459	
1/2/60	17.5	000.459	
1/2/60	18.0	000.459	
1/2/60	18.5	000.458	
1/2/60	19.0	000.458	
1/2/60	19.5	000.458	
1/2/60	20.0	000.458	
1/2/60	20.5	000.458	
1/2/60	21.0	000.458	
1/2/60	21.5	000.457	
1/2/60	22.0	000.457	
1/2/60	22.5	000.457	
1/2/60	23.0	000.457	
1/2/60	23.5	000.457	
1/3/60	0.0	000.457	
1/3/60	0.5	000.457	
1/3/60	1.0	000.457	
1/3/60	1.5	000.456	
1/3/60	2.0	000.456	
1/3/60	2.5	000.456	
1/3/60	3.0	000.456	
1/3/60	3.5	000.456	
1/3/60	4.0	000.456	
1/3/60	4.5	000.456	
1/3/60	5.0	000.456	
1/3/60	5.5	000.456	
1/3/60	6.0	000.455	
1/3/60	6.5	000.455	
1/3/60	7.0	000.455	
1/3/60	7.5	000.455	
1/3/60	8.0	000.455	
1/3/60	8.5	000.455	
1/3/60	9.0	000.454	
1/3/60	9.5	000.454	
1/3/60	10.0	000.454	
1/3/60	10.5	000.454	
1/3/60	11.0	000.454	
1/3/60	11.5	000.454	
1/3/60	12.0	000.454	
1/3/60	12.5	000.454	
1/3/60	13.0	000.454	
1/3/60	13.5	000.454	
1/3/60	14.0	000.454	
1/3/60	14.5	000.453	
1/3/60	15.0	000.453	
1/3/60	15.5	000.453	
1/3/60	16.0	000.453	
1/3/60	16.5	000.453	
1/3/60	17.0	000.453	
1/3/60	17.5	000.453	
1/3/60	18.0	000.453	
1/3/60	18.5	000.453	
1/3/60	19.0	000.453	
1/3/60	19.5	000.453	
1/3/60	20.0	000.453	
1/3/60	20.5	000.453	
1/3/60	21.0	000.453	
1/3/60	21.5	000.452	
1/3/60	22.0	000.452	
1/3/60	22.5	000.452	
1/3/60	23.0	000.452	
1/3/60	23.5	000.452	
1/4/60	0.0	000.452	
1/4/60	0.5	000.452	
1/4/60	1.0	000.452	
1/4/60	1.5	000.452	
1/4/60	2.0	000.452	
1/4/60	2.5	000.452	
1/4/60	3.0	000.452	
1/4/60	3.5	000.452	
1/4/60	4.0	000.453	
1/4/60	4.5	000.453	
1/4/60	5.0	000.453	
1/4/60	5.5	000.453	
1/4/60	6.0	000.453	
1/4/60	6.5	000.453	
1/4/60	7.0	000.453	
1/4/60	7.5	000.453	
1/4/60	8.0	000.453	
1/4/60	8.5	000.453	
1/4/60	9.0	000.454	
1/4/60	9.5	000.454	
1/4/60	10.0	000.454	
1/4/60	10.5	000.454	
1/4/60	11.0	000.454	
1/4/60	11.5	000.453	
1/4/60	12.0	000.453	
1/4/60	12.5	000.453	
1/4/60	13.0	000.453	
1/4/60	13.5	000.453	
1/4/60	14.0	000.452	
1/4/60	14.5	000.452	
1/4/60	15.0	000.452	
1/4/60	15.5	000.452	
1/4/60	16.0	000.452	
1/4/60	16.5	000.452	
1/4/60	17.0	000.452	
1/4/60	17.5	000.452	
1/4/60	18.0	000.452	
1/4/60	18.5	000.452	
1/4/60	19.0	000.452	
1/4/60	19.5	000.451	
1/4/60	20.0	000.451	
1/4/60	20.5	000.451	
1/4/60	21.0	000.451	
1/4/60	21.5	000.451	
1/4/60	22.0	000.451	
1/4/60	22.5	000.451	
1/4/60	23.0	000.451	
1/4/60	23.5	000.451	
1/5/60	0.0	000.451	
1/5/60	0.5	000.451	
1/5/60	1.0	000.451	
1/5/60	1.5	000.452	
1/5/60	2.0	000.452	
1/5/60	2.5	000.452	
1/5/60	3.0	000.452	
1/5/60	3.5	000.452	
1/5/60	4.0	000.452	
1/5/60	4.5	000.452	
1/5/60	5.0	000.452	
1/5/60	5.5	000.453	
1/5/60	6.0	000.453	
1/5/60	6.5	000.453	
1/5/60	7.0	000.453	
1/5/60	7.5	000.453	
1/5/60	8.0	000.453	
1/5/60	8.5	000.453	
1/5/60	9.0	000.453	
1/5/60	9.5	000.453	
1/5/60	10.0	000.453	
1/5/60	10.5	000.453	
1/5/60	11.0	000.453	
1/5/60	11.5	000.454	
1/5/60	12.0	000.454	
1/5/60	12.5	000.454	
1/5/60	13.0	000.454	
1/5/60	13.5	000.454	
1/5/60	14.0	000.454	
1/5/60	14.5	000.454	
1/5/60	15.0	000.454	
1/5/60	15.5	000.454	
1/5/60	16.0	000.454	
1/5/60	16.5	000.454	
1/5/60	17.0	000.454	
1/5/60	17.5	000.454	
1/5/60	18.0	000.454	
1/5/60	18.5	000.454	
1/5/60	19.0	000.454	
1/5/60	19.5	000.454	
1/5/60	20.0	000.454	
1/5/60	20.5	000.455	
1/5/60	21.0	000.455	
1/5/60	21.5	000.456	
1/5/60	22.0	000.456	
1/5/60	22.5	000.457	
1/5/60	23.0	000.457	
1/5/60	23.5	000.458	
1/6/60	0.0	000.458	
1/6/60	0.5	000.459	
1/6/60	1.0	000.459	
1/6/60	1.5	000.459	
1/6/60	2.0	000.459	
1/6/60	2.5	000.459	
1/6/60	3.0	000.459	
1/6/60	3.5	000.459	
1/6/60	4.0	000.459	
1/6/60	4.5	000.458	
1/6/60	5.0	000.458	
1/6/60	5.5	000.458	
1/6/60	6.0	000.458	
1/6/60	6.5	000.458	
1/6/60	7.0	000.458	
1/6/60	7.5	000.458	
1/6/60	8.0	000.458	
1/6/60	8.5	000.457	
1/6/60	9.0	000.457	
1/6/60	9.5	000.457	
1/6/60	10.0	000.457	
1/6/60	10.5	000.456	
1/6/60	11.0	000.456	
1/6/60	11.5	000.456	
1/6/60	12.0	000.456	
1/6/60	12.5	000.455	
1/6/60	13.0	000.455	
1/6/60	13.5	000.455	
1/6/60	14.0	000.455	
1/6/60	14.5	000.455	
1/6/60	15.0	000.454	
1/6/60	15.5	000.454	
