Date	Hour	Stage
1/1/80	0.0	000.253
1/1/80	0.5	000.253
1/1/80	1.0	000.253
1/1/80	1.5	000.254
1/1/80	2.0	000.254
1/1/80	2.5	000.254
1/1/80	3.0	000.254
1/1/80	3.5	000.254
1/1/80	4.0	000.254
1/1/80	4.5	000.254
1/1/80	5.0	000.255
1/1/80	5.5	000.255
1/1/80	6.0	000.255
1/1/80	6.5	000.255
1/1/80	7.0	000.255
1/1/80	7.5	000.255
1/1/80	8.0	000.255
1/1/80	8.5	000.255
1/1/80	9.0	000.255
1/1/80	9.5	000.255
1/1/80	10.0	000.255
1/1/80	10.5	000.255
1/1/80	11.0	000.255
1/1/80	11.5	000.255
1/1/80	12.0	000.255
1/1/80	12.5	000.255
1/1/80	13.0	000.255
1/1/80	13.5	000.255
1/1/80	14.0	000.255
1/1/80	14.5	000.255
1/1/80	15.0	000.255
1/1/80	15.5	000.255
1/1/80	16.0	000.255
1/1/80	16.5	000.255
1/1/80	17.0	000.255
1/1/80	17.5	000.255
1/1/80	18.0	000.254
1/1/80	18.5	000.254
1/1/80	19.0	000.254
1/1/80	19.5	000.254
1/1/80	20.0	000.254
1/1/80	20.5	000.254
1/1/80	21.0	000.254
1/1/80	21.5	000.254
1/1/80	22.0	000.254
1/1/80	22.5	000.254
1/1/80	23.0	000.253
1/1/80	23.5	000.253
1/2/80	0.0	000.253
1/2/80	0.5	000.253
1/2/80	1.0	000.253
1/2/80	1.5	000.252
1/2/80	2.0	000.252
1/2/80	2.5	000.252
1/2/80	3.0	000.252
1/2/80	3.5	000.252
1/2/80	4.0	000.251
1/2/80	4.5	000.251
1/2/80	5.0	000.251
1/2/80	5.5	000.251
1/2/80	6.0	000.251
1/2/80	6.5	000.251
1/2/80	7.0	000.251
1/2/80	7.5	000.251
1/2/80	8.0	000.251
1/2/80	8.5	000.251
1/2/80	9.0	000.250
1/2/80	9.5	000.250
1/2/80	10.0	000.250
1/2/80	10.5	000.250
1/2/80	11.0	000.250
1/2/80	11.5	000.250
1/2/80	12.0	000.250
1/2/80	12.5	000.250
1/2/80	13.0	000.250
1/2/80	13.5	000.250
1/2/80	14.0	000.250
1/2/80	14.5	000.250
1/2/80	15.0	000.250
1/2/80	15.5	000.250
1/2/80	16.0	000.250
1/2/80	16.5	000.250
1/2/80	17.0	000.250
1/2/80	17.5	000.250
1/2/80	18.0	000.252
1/2/80	18.5	000.258
1/2/80	19.0	000.267
1/2/80	19.5	000.270
1/2/80	20.0	000.273
1/2/80	20.5	000.274
1/2/80	21.0	000.274
1/2/80	21.5	000.273
1/2/80	22.0	000.273
1/2/80	22.5	000.272
1/2/80	23.0	000.272
1/2/80	23.5	000.270
1/3/80	0.0	000.268
1/3/80	0.5	000.265
1/3/80	1.0	000.263
1/3/80	1.5	000.262
1/3/80	2.0	000.260
1/3/80	2.5	000.259
1/3/80	3.0	000.258
1/3/80	3.5	000.257
1/3/80	4.0	000.256
1/3/80	4.5	000.255
1/3/80	5.0	000.254
1/3/80	5.5	000.254
1/3/80	6.0	000.253
1/3/80	6.5	000.253
1/3/80	7.0	000.253
1/3/80	7.5	000.252
1/3/80	8.0	000.252
1/3/80	8.5	000.252
1/3/80	9.0	000.251
1/3/80	9.5	000.251
1/3/80	10.0	000.251
1/3/80	10.5	000.251
1/3/80	11.0	000.250
1/3/80	11.5	000.250
1/3/80	12.0	000.250
1/3/80	12.5	000.249
1/3/80	13.0	000.249
1/3/80	13.5	000.249
1/3/80	14.0	000.249
1/3/80	14.5	000.249
1/3/80	15.0	000.249
1/3/80	15.5	000.248
1/3/80	16.0	000.248
1/3/80	16.5	000.248
1/3/80	17.0	000.248
1/3/80	17.5	000.248
1/3/80	18.0	000.248
1/3/80	18.5	000.248
1/3/80	19.0	000.247
1/3/80	19.5	000.247
1/3/80	20.0	000.247
1/3/80	20.5	000.247
1/3/80	21.0	000.247
1/3/80	21.5	000.247
1/3/80	22.0	000.247
1/3/80	22.5	000.247
1/3/80	23.0	000.247
1/3/80	23.5	000.247
1/4/80	0.0	000.246
1/4/80	0.5	000.246
1/4/80	1.0	000.246
1/4/80	1.5	000.246
1/4/80	2.0	000.246
1/4/80	2.5	000.246
1/4/80	3.0	000.246
1/4/80	3.5	000.246
1/4/80	4.0	000.246
1/4/80	4.5	000.245
1/4/80	5.0	000.245
1/4/80	5.5	000.245
1/4/80	6.0	000.245
1/4/80	6.5	000.245
1/4/80	7.0	000.244
1/4/80	7.5	000.244
1/4/80	8.0	000.244
1/4/80	8.5	000.244
1/4/80	9.0	000.244
1/4/80	9.5	000.244
1/4/80	10.0	000.244
1/4/80	10.5	000.244
1/4/80	11.0	000.244
1/4/80	11.5	000.243
1/4/80	12.0	000.243
1/4/80	12.5	000.243
1/4/80	13.0	000.243
1/4/80	13.5	000.243
1/4/80	14.0	000.243
1/4/80	14.5	000.243
1/4/80	15.0	000.243
1/4/80	15.5	000.243
1/4/80	16.0	000.243
1/4/80	16.5	000.243
1/4/80	17.0	000.243
1/4/80	17.5	000.243
1/4/80	18.0	000.243
1/4/80	18.5	000.243
1/4/80	19.0	000.243
1/4/80	19.5	000.243
1/4/80	20.0	000.243
1/4/80	20.5	000.243
1/4/80	21.0	000.243
1/4/80	21.5	000.243
1/4/80	22.0	000.241
1/4/80	22.5	000.239
1/4/80	23.0	000.238
1/4/80	23.5	000.238
1/5/80	0.0	000.233
1/5/80	0.5	000.230
1/5/80	1.0	000.228
1/5/80	1.5	000.226
1/5/80	2.0	000.224
1/5/80	2.5	000.224
1/5/80	3.0	000.225
1/5/80	3.5	000.227
1/5/80	4.0	000.234
1/5/80	4.5	000.241
1/5/80	5.0	000.245
1/5/80	5.5	000.250
1/5/80	6.0	000.252
1/5/80	6.5	000.256
1/5/80	7.0	000.259
1/5/80	7.5	000.261
1/5/80	8.0	000.262
1/5/80	8.5	000.262
1/5/80	9.0	000.262
1/5/80	9.5	000.262
1/5/80	10.0	000.262
1/5/80	10.5	000.260
1/5/80	11.0	000.259
1/5/80	11.5	000.258
1/5/80	12.0	000.257
1/5/80	12.5	000.256
1/5/80	13.0	000.255
1/5/80	13.5	000.254
1/5/80	14.0	000.253
1/5/80	14.5	000.252
1/5/80	15.0	000.251
1/5/80	15.5	000.250
1/5/80	16.0	000.249
1/5/80	16.5	000.247
1/5/80	17.0	000.246
1/5/80	17.5	000.245
1/5/80	18.0	000.245
1/5/80	18.5	000.244
1/5/80	19.0	000.243
1/5/80	19.5	000.243
1/5/80	20.0	000.242
1/5/80	20.5	000.242
1/5/80	21.0	000.241
1/5/80	21.5	000.239
1/5/80	22.0	000.237
1/5/80	22.5	000.234
1/5/80	23.0	000.229
1/5/80	23.5	000.224
1/6/80	0.0	000.223
1/6/80	0.5	000.223
1/6/80	1.0	000.224
1/6/80	1.5	000.224
1/6/80	2.0	000.224
1/6/80	2.5	000.224
1/6/80	3.0	000.225
1/6/80	3.5	000.225
1/6/80	4.0	000.224
1/6/80	4.5	000.222
1/6/80	5.0	000.221
1/6/80	5.5	000.219
1/6/80	6.0	000.218
1/6/80	6.5	000.216
1/6/80	7.0	000.216
1/6/80	7.5	000.215
1/6/80	8.0	000.214
1/6/80	8.5	000.214
1/6/80	9.0	000.214
1/6/80	9.5	000.215
1/6/80	10.0	000.215
1/6/80	10.5	000.215
1/6/80	11.0	000.215
1/6/80	11.5	000.216
1/6/80	12.0	000.219
1/6/80	12.5	000.220
1/6/80	13.0	000.221
1/6/80	13.5	000.222
1/6/80	14.0	000.223
1/6/80	14.5	000.224
1/6/80	15.0	000.225
1/6/80	15.5	000.226
1/6/80	16.0	000.226
1/6/80	16.5	000.226
1/6/80	17.0	000.227
1/6/80	17.5	000.227
1/6/80	18.0	000.228
1/6/80	18.5	000.228
1/6/80	19.0	000.227
1/6/80	19.5	000.227
1/6/80	20.0	000.227
1/6/80	20.5	000.226
1/6/80	21.0	000.226
1/6/80	21.5	000.225
1/6/80	22.0	000.224
1/6/80	22.5	000.223
1/6/80	23.0	000.222
1/6/80	23.5	000.221
1/7/80	0.0	000.221
1/7/80	0.5	000.221
1/7/80	1.0	000.221
1/7/80	1.5	000.221
1/7/80	2.0	000.220
1/7/80	2.5	000.220
1/7/80	3.0	000.220
1/7/80	3.5	000.220
1/7/80	4.0	000.220
1/7/80	4.5	000.220
1/7/80	5.0	000.220
1/7/80	5.5	000.220
1/7/80	6.0	000.220
1/7/80	6.5	000.220
1/7/80	7.0	000.220
1/7/80	7.5	000.220
1/7/80	8.0	000.220
1/7/80	8.5	000.220
1/7/80	9.0	000.220
1/7/80	9.5	000.220
1/7/80	10.0	000.220
1/7/80	10.5	000.220
1/7/80	11.0	000.220
1/7/80	11.5	000.220
1/7/80	12.0	000.220
1/7/80	12.5	000.221
1/7/80	13.0	000.222
1/7/80	13.5	000.222
1/7/80	14.0	000.222
1/7/80	14.5	000.222
1/7/80	15.0	000.222
1/7/80	15.5	000.222
1/7/80	16.0	000.223
1/7/80	16.5	000.223
1/7/80	17.0	000.223
1/7/80	17.5	000.223
1/7/80	18.0	000.223
1/7/80	18.5	000.223
1/7/80	19.0	000.223
1/7/80	19.5	000.223
1/7/80	20.0	000.223
1/7/80	20.5	000.223
1/7/80	21.0	000.223
1/7/80	21.5	000.222
1/7/80	22.0	000.221
1/7/80	22.5	000.217
1/7/80	23.0	000.215
1/7/80	23.5	000.213
1/8/80	0.0	000.212
1/8/80	0.5	000.211
1/8/80	1.0	000.210
1/8/80	1.5	000.210
1/8/80	2.0	000.209
1/8/80	2.5	000.209
1/8/80	3.0	000.209
1/8/80	3.5	000.208
1/8/80	4.0	000.206
1/8/80	4.5	000.205
1/8/80	5.0	000.204
1/8/80	5.5	000.204
1/8/80	6.0	000.203
1/8/80	6.5	000.203
1/8/80	7.0	000.203
1/8/80	7.5	000.202
1/8/80	8.0	000.202
1/8/80	8.5	000.201
1/8/80	9.0	000.201
1/8/80	9.5	000.200
1/8/80	10.0	000.200
1/8/80	10.5	000.199
1/8/80	11.0	000.199
1/8/80	11.5	000.199
1/8/80	12.0	000.198
1/8/80	12.5	000.197
1/8/80	13.0	000.195
1/8/80	13.5	000.193
1/8/80	14.0	000.190
1/8/80	14.5	000.187
1/8/80	15.0	000.183
1/8/80	15.5	000.180
1/8/80	16.0	000.177
1/8/80	16.5	000.173
1/8/80	17.0	000.171
1/8/80	17.5	000.170
1/8/80	18.0	000.169
1/8/80	18.5	000.167
1/8/80	19.0	000.167
1/8/80	19.5	000.166
1/8/80	20.0	000.166
1/8/80	20.5	000.166
1/8/80	21.0	000.165
1/8/80	21.5	000.165
1/8/80	22.0	000.165
1/8/80	22.5	000.164
1/8/80	23.0	000.164
1/8/80	23.5	000.163
1/9/80	0.0	000.163
1/9/80	0.5	000.162
1/9/80	1.0	000.162
1/9/80	1.5	000.161
1/9/80	2.0	000.161
1/9/80	2.5	000.160
1/9/80	3.0	000.159
1/9/80	3.5	000.158
1/9/80	4.0	000.158
1/9/80	4.5	000.157
1/9/80	5.0	000.156
1/9/80	5.5	000.156
1/9/80	6.0	000.156
1/9/80	6.5	000.156
1/9/80	7.0	000.155
1/9/80	7.5	000.155
1/9/80	8.0	000.155
1/9/80	8.5	000.155
1/9/80	9.0	000.155
1/9/80	9.5	000.154
1/9/80	10.0	000.154
1/9/80	10.5	000.154
1/9/80	11.0	000.153
1/9/80	11.5	000.152
1/9/80	12.0	000.152
1/9/80	12.5	000.150
1/9/80	13.0	000.148
1/9/80	13.5	000.147
1/9/80	14.0	000.147
1/9/80	14.5	000.148
1/9/80	15.0	000.148
1/9/80	15.5	000.148
1/9/80	16.0	000.148
1/9/80	16.5	000.148
1/9/80	17.0	000.147
1/9/80	17.5	000.147
1/9/80	18.0	000.147
1/9/80	18.5	000.147
1/9/80	19.0	000.147
1/9/80	19.5	000.147
1/9/80	20.0	000.147
1/9/80	20.5	000.148
1/9/80	21.0	000.150
1/9/80	21.5	000.152
1/9/80	22.0	000.158
1/9/80	22.5	000.166
1/9/80	23.0	000.176
