Date	Hour	Stage
1/1/78	0.0	000.306
1/1/78	0.5	000.306
1/1/78	1.0	000.306
1/1/78	1.5	000.306
1/1/78	2.0	000.306
1/1/78	2.5	000.306
1/1/78	3.0	000.306
1/1/78	3.5	000.306
1/1/78	4.0	000.306
1/1/78	4.5	000.306
1/1/78	5.0	000.306
1/1/78	5.5	000.306
1/1/78	6.0	000.306
1/1/78	6.5	000.306
1/1/78	7.0	000.306
1/1/78	7.5	000.306
1/1/78	8.0	000.306
1/1/78	8.5	000.305
1/1/78	9.0	000.305
1/1/78	9.5	000.305
1/1/78	10.0	000.305
1/1/78	10.5	000.305
1/1/78	11.0	000.305
1/1/78	11.5	000.304
1/1/78	12.0	000.304
1/1/78	12.5	000.304
1/1/78	13.0	000.304
1/1/78	13.5	000.304
1/1/78	14.0	000.304
1/1/78	14.5	000.304
1/1/78	15.0	000.304
1/1/78	15.5	000.304
1/1/78	16.0	000.304
1/1/78	16.5	000.303
1/1/78	17.0	000.303
1/1/78	17.5	000.303
1/1/78	18.0	000.303
1/1/78	18.5	000.303
1/1/78	19.0	000.303
1/1/78	19.5	000.303
1/1/78	20.0	000.303
1/1/78	20.5	000.303
1/1/78	21.0	000.303
1/1/78	21.5	000.303
1/1/78	22.0	000.303
1/1/78	22.5	000.303
1/1/78	23.0	000.303
1/1/78	23.5	000.302
1/2/78	0.0	000.302
1/2/78	0.5	000.302
1/2/78	1.0	000.302
1/2/78	1.5	000.302
1/2/78	2.0	000.302
1/2/78	2.5	000.302
1/2/78	3.0	000.302
1/2/78	3.5	000.302
1/2/78	4.0	000.302
1/2/78	4.5	000.302
1/2/78	5.0	000.302
1/2/78	5.5	000.302
1/2/78	6.0	000.302
1/2/78	6.5	000.301
1/2/78	7.0	000.301
1/2/78	7.5	000.301
1/2/78	8.0	000.301
1/2/78	8.5	000.301
1/2/78	9.0	000.301
1/2/78	9.5	000.301
1/2/78	10.0	000.301
1/2/78	10.5	000.301
1/2/78	11.0	000.301
1/2/78	11.5	000.301
1/2/78	12.0	000.301
1/2/78	12.5	000.301
1/2/78	13.0	000.301
1/2/78	13.5	000.301
1/2/78	14.0	000.300
1/2/78	14.5	000.300
1/2/78	15.0	000.300
1/2/78	15.5	000.300
1/2/78	16.0	000.300
1/2/78	16.5	000.300
1/2/78	17.0	000.300
1/2/78	17.5	000.300
1/2/78	18.0	000.300
1/2/78	18.5	000.300
1/2/78	19.0	000.300
1/2/78	19.5	000.300
1/2/78	20.0	000.300
1/2/78	20.5	000.300
1/2/78	21.0	000.300
1/2/78	21.5	000.300
1/2/78	22.0	000.300
1/2/78	22.5	000.300
1/2/78	23.0	000.300
1/2/78	23.5	000.300
1/3/78	0.0	000.300
1/3/78	0.5	000.300
1/3/78	1.0	000.300
1/3/78	1.5	000.300
1/3/78	2.0	000.300
1/3/78	2.5	000.300
1/3/78	3.0	000.299
1/3/78	3.5	000.299
1/3/78	4.0	000.299
1/3/78	4.5	000.299
1/3/78	5.0	000.299
1/3/78	5.5	000.299
1/3/78	6.0	000.299
1/3/78	6.5	000.299
1/3/78	7.0	000.299
1/3/78	7.5	000.299
1/3/78	8.0	000.299
1/3/78	8.5	000.299
1/3/78	9.0	000.298
1/3/78	9.5	000.298
1/3/78	10.0	000.298
1/3/78	10.5	000.298
1/3/78	11.0	000.298
1/3/78	11.5	000.298
1/3/78	12.0	000.298
1/3/78	12.5	000.298
1/3/78	13.0	000.298
1/3/78	13.5	000.298
1/3/78	14.0	000.298
1/3/78	14.5	000.298
1/3/78	15.0	000.298
1/3/78	15.5	000.298
1/3/78	16.0	000.298
1/3/78	16.5	000.298
1/3/78	17.0	000.298
1/3/78	17.5	000.298
