Date	Hour	Stage	
1/2/59	21.5	000.329	
1/2/59	22.0	000.327	
1/2/59	22.5	000.326	
1/2/59	23.0	000.325	
1/2/59	23.5	000.323	
1/3/59	0.0	000.322	
1/3/59	0.5	000.321	
1/3/59	1.0	000.320	
1/3/59	1.5	000.321	
1/3/59	2.0	000.321	
1/3/59	2.5	000.323	
1/3/59	3.0	000.326	
1/3/59	3.5	-001.000	
1/3/59	4.0	-001.000	
1/3/59	4.5	-001.000	
1/3/59	5.0	-001.000	
1/3/59	5.5	-001.000	
1/3/59	6.0	-001.000	
1/3/59	6.5	-001.000	
1/3/59	7.0	-001.000	
1/3/59	7.5	-001.000	
1/3/59	8.0	-001.000	
1/3/59	8.5	-001.000	
1/3/59	9.0	-001.000	
1/3/59	9.5	000.294	
1/3/59	10.0	000.294	
1/3/59	10.5	000.294	
1/3/59	11.0	000.294	
1/3/59	11.5	000.294	
1/3/59	12.0	000.294	
1/3/59	12.5	000.294	
1/3/59	13.0	000.294	
1/3/59	13.5	000.294	
1/3/59	14.0	000.294	
1/3/59	14.5	000.294	
1/3/59	15.0	000.294	
1/3/59	15.5	000.294	
1/3/59	16.0	000.294	
1/3/59	16.5	000.294	
1/3/59	17.0	000.294	
1/3/59	17.5	000.294	
1/3/59	18.0	000.294	
1/3/59	18.5	000.294	
1/3/59	19.0	000.294	
1/3/59	19.5	000.294	
1/3/59	20.0	000.294	
1/3/59	20.5	000.294	
1/3/59	21.0	000.294	
1/3/59	21.5	000.294	
1/3/59	22.0	000.293	
1/3/59	22.5	000.293	
1/3/59	23.0	000.293	
1/3/59	23.5	000.293	
1/4/59	0.0	000.293	
1/4/59	0.5	000.293	
1/4/59	1.0	000.293	
1/4/59	1.5	000.293	
1/4/59	2.0	000.293	
1/4/59	2.5	000.293	
1/4/59	3.0	000.293	
1/4/59	3.5	000.293	
1/4/59	4.0	000.293	
1/4/59	4.5	000.293	
1/4/59	5.0	000.293	
1/4/59	5.5	000.293	
1/4/59	6.0	000.293	
1/4/59	6.5	000.293	
1/4/59	7.0	000.293	
1/4/59	7.5	000.293	
1/4/59	8.0	000.293	
1/4/59	8.5	000.293	
1/4/59	9.0	000.293	
1/4/59	9.5	000.293	
1/4/59	10.0	000.293	
1/4/59	10.5	000.293	
1/4/59	11.0	000.294	
1/4/59	11.5	000.294	
1/4/59	12.0	000.294	
1/4/59	12.5	000.294	
1/4/59	13.0	000.294	
1/4/59	13.5	000.294	
1/4/59	14.0	000.294	
1/4/59	14.5	000.294	
1/4/59	15.0	000.294	
1/4/59	15.5	000.294	
1/4/59	16.0	000.294	
1/4/59	16.5	000.294	
1/4/59	17.0	000.294	
1/4/59	17.5	000.294	
1/4/59	18.0	000.294	
1/4/59	18.5	000.294	
1/4/59	19.0	000.294	
1/4/59	19.5	000.294	
1/4/59	20.0	000.294	
1/4/59	20.5	000.294	
1/4/59	21.0	000.294	
1/4/59	21.5	000.294	
1/4/59	22.0	000.294	
1/4/59	22.5	000.294	
1/4/59	23.0	000.294	
1/4/59	23.5	000.293	
1/5/59	0.0	000.293	
1/5/59	0.5	000.293	
1/5/59	1.0	000.293	
1/5/59	1.5	000.293	
1/5/59	2.0	000.293	
1/5/59	2.5	000.293	
1/5/59	3.0	000.293	
1/5/59	3.5	000.293	
1/5/59	4.0	000.293	
1/5/59	4.5	000.293	
1/5/59	5.0	000.293	
1/5/59	5.5	000.293	
1/5/59	6.0	000.293	
1/5/59	6.5	000.293	
1/5/59	7.0	000.292	
1/5/59	7.5	000.292	
1/5/59	8.0	000.292	
1/5/59	8.5	000.292	
1/5/59	9.0	000.292	
1/5/59	9.5	000.292	
1/5/59	10.0	000.292	
1/5/59	10.5	000.292	
1/5/59	11.0	000.292	
1/5/59	11.5	000.292	
1/5/59	12.0	000.292	
1/5/59	12.5	000.291	
1/5/59	13.0	000.291	
1/5/59	13.5	000.291	
1/5/59	14.0	000.291	
1/5/59	14.5	000.291	
1/5/59	15.0	000.291	
1/5/59	15.5	000.291	
1/5/59	16.0	000.291	
1/5/59	16.5	000.291	
1/5/59	17.0	000.291	
1/5/59	17.5	000.290	
1/5/59	18.0	000.290	
1/5/59	18.5	000.290	
1/5/59	19.0	000.290	
1/5/59	19.5	000.290	
1/5/59	20.0	000.290	
1/5/59	20.5	000.290	
1/5/59	21.0	000.290	
1/5/59	21.5	000.290	
1/5/59	22.0	000.289	
1/5/59	22.5	000.289	
1/5/59	23.0	000.289	
1/5/59	23.5	000.289	
1/6/59	0.0	000.289	
1/6/59	0.5	000.290	
1/6/59	1.0	000.291	
1/6/59	1.5	000.293	
1/6/59	2.0	000.294	
1/6/59	2.5	000.295	
1/6/59	3.0	000.297	
1/6/59	3.5	000.300	
1/6/59	4.0	000.304	
1/6/59	4.5	000.309	
1/6/59	5.0	000.314	
1/6/59	5.5	000.322	
1/6/59	6.0	000.330	
1/6/59	6.5	000.338	
1/6/59	7.0	000.347	
1/6/59	7.5	000.355	
1/6/59	8.0	000.364	
1/6/59	8.5	000.374	
1/6/59	9.0	000.381	
1/6/59	9.5	000.383	
1/6/59	10.0	000.385	
1/6/59	10.5	000.383	
1/6/59	11.0	000.378	
1/6/59	11.5	000.374	
1/6/59	12.0	000.369	
1/6/59	12.5	000.364	
1/6/59	13.0	000.359	
1/6/59	13.5	000.354	
1/6/59	14.0	000.349	
1/6/59	14.5	000.345	
1/6/59	15.0	000.342	
1/6/59	15.5	000.338	
1/6/59	16.0	000.335	
1/6/59	16.5	000.332	
1/6/59	17.0	000.328	
1/6/59	17.5	000.325	
1/6/59	18.0	000.323	
1/6/59	18.5	000.321	
1/6/59	19.0	000.320	
1/6/59	19.5	000.319	
1/6/59	20.0	000.317	
1/6/59	20.5	000.316	
1/6/59	21.0	000.316	
1/6/59	21.5	000.316	
1/6/59	22.0	000.315	
1/6/59	22.5	000.315	
1/6/59	23.0	000.315	
1/6/59	23.5	000.316	
1/7/59	0.0	000.316	
1/7/59	0.5	000.317	
1/7/59	1.0	000.317	
1/7/59	1.5	000.317	
1/7/59	2.0	000.318	
1/7/59	2.5	000.318	
1/7/59	3.0	000.318	
1/7/59	3.5	000.319	
1/7/59	4.0	000.320	
1/7/59	4.5	000.321	
1/7/59	5.0	000.322	
1/7/59	5.5	000.323	
1/7/59	6.0	000.325	
1/7/59	6.5	000.326	
1/7/59	7.0	000.328	
1/7/59	7.5	000.329	
1/7/59	8.0	000.329	
1/7/59	8.5	000.330	
1/7/59	9.0	000.330	
1/7/59	9.5	000.331	
1/7/59	10.0	000.332	
1/7/59	10.5	000.336	
1/7/59	11.0	000.341	
1/7/59	11.5	000.347	
1/7/59	12.0	000.352	
1/7/59	12.5	000.357	
1/7/59	13.0	000.362	
1/7/59	13.5	000.365	
1/7/59	14.0	000.366	
1/7/59	14.5	000.367	
1/7/59	15.0	000.367	
1/7/59	15.5	000.366	
1/7/59	16.0	000.364	
1/7/59	16.5	000.364	
1/7/59	17.0	000.364	
1/7/59	17.5	000.364	
1/7/59	18.0	000.369	
1/7/59	18.5	000.377	
1/7/59	19.0	000.384	
1/7/59	19.5	000.392	
1/7/59	20.0	000.402	
1/7/59	20.5	000.417	
1/7/59	21.0	000.439	
1/7/59	21.5	000.465	
1/7/59	22.0	000.491	
1/7/59	22.5	000.519	
1/7/59	23.0	000.548	
1/7/59	23.5	000.567	
1/8/59	0.0	000.583	
1/8/59	0.5	000.595	
1/8/59	1.0	000.597	
1/8/59	1.5	000.604	
1/8/59	2.0	000.632	
1/8/59	2.5	000.658	
1/8/59	3.0	000.683	
1/8/59	3.5	000.708	
1/8/59	4.0	000.738	
1/8/59	4.5	000.766	
1/8/59	5.0	000.768	
1/8/59	5.5	000.771	
1/8/59	6.0	000.770	
1/8/59	6.5	000.768	
1/8/59	7.0	000.766	
1/8/59	7.5	000.763	
1/8/59	8.0	000.762	
1/8/59	8.5	000.762	
1/8/59	9.0	000.762	
1/8/59	9.5	000.764	
1/8/59	10.0	000.766	
1/8/59	10.5	000.769	
1/8/59	11.0	000.770	
1/8/59	11.5	000.772	
1/8/59	12.0	000.773	
1/8/59	12.5	000.774	
1/8/59	13.0	000.775	
1/8/59	13.5	000.776	
1/8/59	14.0	000.777	
1/8/59	14.5	000.778	
1/8/59	15.0	000.779	
1/8/59	15.5	000.780	
1/8/59	16.0	000.780	
1/8/59	16.5	000.780	
1/8/59	17.0	000.780	
1/8/59	17.5	000.780	
1/8/59	18.0	000.780	
1/8/59	18.5	000.780	
1/8/59	19.0	000.780	
1/8/59	19.5	000.780	
1/8/59	20.0	000.780	
1/8/59	20.5	000.780	
1/8/59	21.0	000.780	
1/8/59	21.5	000.780	
1/8/59	22.0	000.780	
1/8/59	22.5	000.780	
1/8/59	23.0	000.780	
1/8/59	23.5	000.780	
1/9/59	0.0	000.780	
1/9/59	0.5	000.779	
1/9/59	1.0	000.779	
1/9/59	1.5	000.779	
1/9/59	2.0	000.779	
1/9/59	2.5	000.779	
1/9/59	3.0	000.779	
1/9/59	3.5	000.779	
1/9/59	4.0	000.779	
1/9/59	4.5	000.778	
1/9/59	5.0	000.778	
1/9/59	5.5	000.778	
1/9/59	6.0	000.778	
1/9/59	6.5	000.778	
1/9/59	7.0	000.777	
1/9/59	7.5	000.777	
1/9/59	8.0	000.776	
1/9/59	8.5	000.776	
1/9/59	9.0	000.776	
1/9/59	9.5	000.775	
1/9/59	10.0	000.775	
1/9/59	10.5	000.774	
1/9/59	11.0	000.774	
1/9/59	11.5	000.774	
1/9/59	12.0	000.773	
1/9/59	12.5	000.773	
1/9/59	13.0	000.772	
1/9/59	13.5	000.772	
1/9/59	14.0	000.772	
1/9/59	14.5	000.772	
1/9/59	15.0	000.772	
1/9/59	15.5	000.772	
1/9/59	16.0	000.772	
1/9/59	16.5	000.771	
1/9/59	17.0	000.771	
1/9/59	17.5	000.771	
1/9/59	18.0	000.771	
1/9/59	18.5	000.772	
1/9/59	19.0	000.773	
1/9/59	19.5	000.774	
1/9/59	20.0	000.774	
1/9/59	20.5	000.775	
1/9/59	21.0	000.776	
1/9/59	21.5	000.777	
1/9/59	22.0	000.779	
1/9/59	22.5	000.783	
1/9/59	23.0	000.787	
1/9/59	23.5	000.791	
1/10/59	0.0	000.795	
1/10/59	0.5	000.799	
1/10/59	1.0	000.803	
1/10/59	1.5	000.812	
1/10/59	2.0	000.822	
1/10/59	2.5	000.829	
1/10/59	3.0	000.832	
1/10/59	3.5	000.834	
1/10/59	4.0	000.835	
1/10/59	4.5	000.836	
1/10/59	5.0	000.837	
1/10/59	5.5	000.838	
1/10/59	6.0	000.840	
1/10/59	6.5	000.844	
1/10/59	7.0	000.848	
1/10/59	7.5	000.853	
1/10/59	8.0	000.864	
1/10/59	8.5	000.874	
1/10/59	9.0	000.884	
1/10/59	9.5	000.891	
1/10/59	10.0	000.898	
1/10/59	10.5	000.909	
1/10/59	11.0	000.917	
1/10/59	11.5	000.924	
1/10/59	12.0	000.929	
1/10/59	12.5	000.932	
1/10/59	13.0	000.933	
1/10/59	13.5	000.933	
1/10/59	14.0	000.933	
1/10/59	14.5	000.934	
1/10/59	15.0	000.934	
1/10/59	15.5	000.934	
1/10/59	16.0	000.935	
1/10/59	16.5	000.935	
1/10/59	17.0	000.936	
1/10/59	17.5	000.936	
1/10/59	18.0	000.936	
1/10/59	18.5	000.936	
1/10/59	19.0	000.935	
1/10/59	19.5	000.935	
1/10/59	20.0	000.935	
1/10/59	20.5	000.935	
1/10/59	21.0	000.934	
1/10/59	21.5	000.934	
1/10/59	22.0	000.934	
1/10/59	22.5	000.933	
1/10/59	23.0	000.932	
1/10/59	23.5	000.930	
1/11/59	0.0	000.929	
1/11/59	0.5	000.928	
1/11/59	1.0	000.927	
1/11/59	1.5	000.926	
1/11/59	2.0	000.925	
1/11/59	2.5	000.923	
1/11/59	3.0	000.922	
1/11/59	3.5	000.921	
1/11/59	4.0	000.920	
1/11/59	4.5	000.919	
1/11/59	5.0	000.917	
1/11/59	5.5	000.916	
1/11/59	6.0	000.915	
1/11/59	6.5	000.913	
1/11/59	7.0	000.912	
1/11/59	7.5	000.910	
1/11/59	8.0	000.909	
1/11/59	8.5	000.907	
1/11/59	9.0	000.906	
1/11/59	9.5	000.904	
1/11/59	10.0	000.903	
1/11/59	10.5	000.901	
1/11/59	11.0	000.900	
1/11/59	11.5	000.899	
1/11/59	12.0	000.897	
1/11/59	12.5	000.896	
1/11/59	13.0	000.894	
1/11/59	13.5	000.893	
1/11/59	14.0	000.891	
1/11/59	14.5	000.890	
1/11/59	15.0	000.888	
1/11/59	15.5	000.887	
1/11/59	16.0	000.885	
1/11/59	16.5	000.884	
1/11/59	17.0	000.882	
1/11/59	17.5	000.881	
1/11/59	18.0	000.879	
1/11/59	18.5	000.878	
1/11/59	19.0	000.876	
1/11/59	19.5	000.875	
1/11/59	20.0	000.873	
1/11/59	20.5	000.872	
1/11/59	21.0	000.871	
1/11/59	21.5	000.869	
1/11/59	22.0	000.868	
1/11/59	22.5	000.867	
1/11/59	23.0	000.866	
1/11/59	23.5	000.865	
1/12/59	0.0	000.863	
1/12/59	0.5	000.862	
1/12/59	1.0	000.861	
1/12/59	1.5	000.860	
1/12/59	2.0	000.859	
1/12/59	2.5	000.858	
1/12/59	3.0	000.856	
1/12/59	3.5	000.855	
1/12/59	4.0	000.854	
1/12/59	4.5	000.853	
1/12/59	5.0	000.852	
1/12/59	5.5	000.850	
1/12/59	6.0	000.849	
1/12/59	6.5	000.848	
1/12/59	7.0	000.847	
1/12/59	7.5	000.846	
1/12/59	8.0	000.845	
1/12/59	8.5	000.844	
1/12/59	9.0	000.843	
1/12/59	9.5	000.842	
1/12/59	10.0	000.841	
1/12/59	10.5	000.840	
1/12/59	11.0	000.839	
1/12/59	11.5	000.838	
1/12/59	12.0	000.837	
1/12/59	12.5	000.836	
1/12/59	13.0	000.835	
1/12/59	13.5	000.834	
1/12/59	14.0	000.833	
1/12/59	14.5	000.832	
1/12/59	15.0	000.831	
1/12/59	15.5	000.830	
1/12/59	16.0	000.829	
1/12/59	16.5	000.828	
1/12/59	17.0	000.828	
1/12/59	17.5	000.827	
1/12/59	18.0	000.826	
1/12/59	18.5	000.825	
1/12/59	19.0	000.825	
1/12/59	19.5	000.824	
1/12/59	20.0	000.823	
1/12/59	20.5	000.822	
1/12/59	21.0	000.822	
1/12/59	21.5	000.821	
1/12/59	22.0	000.820	
1/12/59	22.5	000.819	
1/12/59	23.0	000.819	
1/12/59	23.5	000.818	
1/13/59	0.0	000.817	
1/13/59	0.5	000.816	
1/13/59	1.0	000.816	
1/13/59	1.5	000.815	
1/13/59	2.0	000.814	
1/13/59	2.5	000.813	
1/13/59	3.0	000.813	
1/13/59	3.5	000.812	
1/13/59	4.0	000.811	
1/13/59	4.5	000.810	
1/13/59	5.0	000.809	
1/13/59	5.5	000.809	
1/13/59	6.0	000.808	
1/13/59	6.5	000.807	
1/13/59	7.0	000.806	
1/13/59	7.5	000.806	
1/13/59	8.0	000.805	
1/13/59	8.5	000.804	
1/13/59	9.0	000.803	
1/13/59	9.5	000.803	
1/13/59	10.0	000.802	
1/13/59	10.5	000.801	
1/13/59	11.0	000.800	
1/13/59	11.5	000.800	
1/13/59	12.0	000.799	
1/13/59	12.5	000.798	
1/13/59	13.0	000.798	
1/13/59	13.5	000.797	
1/13/59	14.0	000.797	
1/13/59	14.5	000.796	
1/13/59	15.0	000.796	
1/13/59	15.5	000.795	
1/13/59	16.0	000.795	
1/13/59	16.5	000.794	
1/13/59	17.0	000.793	
1/13/59	17.5	000.793	
1/13/59	18.0	000.792	
1/13/59	18.5	000.792	
1/13/59	19.0	000.791	
1/13/59	19.5	000.791	
1/13/59	20.0	000.790	
1/13/59	20.5	000.789	
1/13/59	21.0	000.789	
1/13/59	21.5	000.788	
1/13/59	22.0	000.788	
1/13/59	22.5	000.787	
1/13/59	23.0	000.786	
1/13/59	23.5	000.786	
1/14/59	0.0	000.785	
1/14/59	0.5	000.785	
1/14/59	1.0	000.785	
1/14/59	1.5	000.784	
1/14/59	2.0	000.784	
1/14/59	2.5	000.783	
1/14/59	3.0	000.783	
1/14/59	3.5	000.782	
1/14/59	4.0	000.782	
1/14/59	4.5	000.781	
1/14/59	5.0	000.781	
1/14/59	5.5	000.780	
1/14/59	6.0	000.780	
1/14/59	6.5	000.780	
1/14/59	7.0	000.779	
1/14/59	7.5	000.779	
1/14/59	8.0	000.778	
1/14/59	8.5	000.778	
1/14/59	9.0	000.777	
1/14/59	9.5	000.777	
1/14/59	10.0	000.776	
1/14/59	10.5	000.776	
1/14/59	11.0	000.775	
1/14/59	11.5	000.775	
1/14/59	12.0	000.774	
1/14/59	12.5	000.774	
1/14/59	13.0	000.774	
1/14/59	13.5	000.773	
1/14/59	14.0	000.773	
1/14/59	14.5	000.772	
1/14/59	15.0	000.772	
1/14/59	15.5	000.771	
1/14/59	16.0	000.771	
1/14/59	16.5	000.770	
1/14/59	17.0	000.770	
1/14/59	17.5	000.769	
1/14/59	18.0	000.768	
1/14/59	18.5	000.767	
1/14/59	19.0	000.767	
1/14/59	19.5	000.766	
1/14/59	20.0	000.765	
1/14/59	20.5	000.765	
1/14/59	21.0	000.764	
1/14/59	21.5	000.763	
1/14/59	22.0	000.762	
1/14/59	22.5	000.762	
1/14/59	23.0	000.761	
1/14/59	23.5	000.760	
1/15/59	0.0	000.759	
1/15/59	0.5	000.758	
1/15/59	1.0	000.757	
1/15/59	1.5	000.755	
1/15/59	2.0	000.754	
1/15/59	2.5	000.753	
1/15/59	3.0	000.752	
1/15/59	3.5	000.750	
1/15/59	4.0	000.749	
1/15/59	4.5	000.748	
1/15/59	5.0	000.747	
1/15/59	5.5	000.746	
1/15/59	6.0	000.744	
1/15/59	6.5	000.743	
1/15/59	7.0	000.742	
1/15/59	7.5	000.741	
1/15/59	8.0	000.739	
1/15/59	8.5	000.738	
1/15/59	9.0	000.737	
1/15/59	9.5	000.736	
1/15/59	10.0	000.735	
1/15/59	10.5	000.734	
1/15/59	11.0	000.733	
1/15/59	11.5	000.732	
1/15/59	12.0	000.731	
1/15/59	12.5	000.730	
1/15/59	13.0	000.729	
1/15/59	13.5	000.728	
1/15/59	14.0	000.727	
1/15/59	14.5	000.726	
1/15/59	15.0	000.724	
1/15/59	15.5	000.723	
1/15/59	16.0	000.722	
1/15/59	16.5	000.721	
1/15/59	17.0	000.720	
1/15/59	17.5	000.719	
1/15/59	18.0	000.718	
1/15/59	18.5	000.717	
1/15/59	19.0	000.716	
1/15/59	19.5	000.715	
1/15/59	20.0	000.714	
1/15/59	20.5	000.713	
1/15/59	21.0	000.711	
1/15/59	21.5	000.710	
1/15/59	22.0	000.709	
1/15/59	22.5	000.708	
1/15/59	23.0	000.707	
1/15/59	23.5	000.706	
1/16/59	0.0	000.705	
1/16/59	0.5	000.703	
1/16/59	1.0	000.702	
1/16/59	1.5	000.701	
1/16/59	2.0	000.700	
1/16/59	2.5	000.699	
1/16/59	3.0	000.698	
1/16/59	3.5	000.697	
1/16/59	4.0	000.695	
1/16/59	4.5	000.694	
1/16/59	5.0	000.693	
1/16/59	5.5	000.692	
1/16/59	6.0	000.691	
1/16/59	6.5	000.690	
1/16/59	7.0	000.689	
1/16/59	7.5	000.688	
1/16/59	8.0	000.688	
1/16/59	8.5	000.687	
1/16/59	9.0	000.686	
1/16/59	9.5	000.685	
1/16/59	10.0	000.684	
1/16/59	10.5	000.683	
1/16/59	11.0	000.682	
1/16/59	11.5	000.681	
1/16/59	12.0	000.680	
1/16/59	12.5	000.679	
1/16/59	13.0	000.678	
1/16/59	13.5	000.677	
1/16/59	14.0	000.676	
1/16/59	14.5	000.676	
1/16/59	15.0	000.675	
1/16/59	15.5	000.674	
1/16/59	16.0	000.673	
1/16/59	16.5	000.672	
1/16/59	17.0	000.671	
1/16/59	17.5	000.670	
1/16/59	18.0	000.669	
1/16/59	18.5	000.668	
1/16/59	19.0	000.667	
1/16/59	19.5	000.667	
1/16/59	20.0	000.666	
1/16/59	20.5	000.665	
1/16/59	21.0	000.664	
1/16/59	21.5	000.663	
1/16/59	22.0	000.662	
1/16/59	22.5	000.661	
1/16/59	23.0	000.660	
1/16/59	23.5	000.659	
1/17/59	0.0	000.659	
1/17/59	0.5	000.658	
1/17/59	1.0	000.657	
1/17/59	1.5	000.656	
1/17/59	2.0	000.655	
1/17/59	2.5	000.654	
1/17/59	3.0	000.653	
1/17/59	3.5	000.652	
1/17/59	4.0	000.651	
1/17/59	4.5	000.651	
1/17/59	5.0	000.650	
1/17/59	5.5	000.649	
1/17/59	6.0	000.648	
1/17/59	6.5	000.647	
1/17/59	7.0	000.646	
1/17/59	7.5	000.645	
1/17/59	8.0	000.644	
1/17/59	8.5	000.644	
1/17/59	9.0	000.643	
1/17/59	9.5	000.642	
1/17/59	10.0	000.641	
1/17/59	10.5	000.639	
1/17/59	11.0	000.639	
1/17/59	11.5	000.638	
1/17/59	12.0	000.638	
1/17/59	12.5	000.638	
1/17/59	13.0	000.637	
1/17/59	13.5	000.637	
1/17/59	14.0	000.636	
1/17/59	14.5	000.635	
1/17/59	15.0	000.634	
1/17/59	15.5	000.634	
1/17/59	16.0	000.633	
1/17/59	16.5	000.632	
1/17/59	17.0	000.631	
1/17/59	17.5	000.630	
1/17/59	18.0	000.629	
1/17/59	18.5	000.628	
1/17/59	19.0	000.627	
1/17/59	19.5	000.626	
1/17/59	20.0	000.624	
1/17/59	20.5	000.623	
1/17/59	21.0	000.622	
1/17/59	21.5	000.621	
1/17/59	22.0	000.620	
1/17/59	22.5	000.619	
1/17/59	23.0	000.618	
1/17/59	23.5	000.617	
1/18/59	0.0	000.616	
1/18/59	0.5	000.615	
1/18/59	1.0	000.614	
1/18/59	1.5	000.613	
1/18/59	2.0	000.612	
1/18/59	2.5	000.611	
1/18/59	3.0	000.610	
1/18/59	3.5	000.610	
1/18/59	4.0	000.609	
1/18/59	4.5	000.608	
1/18/59	5.0	000.607	
1/18/59	5.5	000.606	
1/18/59	6.0	000.605	
1/18/59	6.5	000.604	
1/18/59	7.0	000.603	
1/18/59	7.5	000.602	
1/18/59	8.0	000.601	
1/18/59	8.5	000.598	
1/18/59	9.0	000.595	
1/18/59	9.5	000.592	
1/18/59	10.0	000.588	
1/18/59	10.5	000.588	
1/18/59	11.0	000.589	
1/18/59	11.5	000.589	
1/18/59	12.0	000.589	
1/18/59	12.5	000.590	
1/18/59	13.0	000.590	
1/18/59	13.5	000.590	
1/18/59	14.0	000.590	
1/18/59	14.5	000.591	
1/18/59	15.0	000.591	
1/18/59	15.5	000.591	
1/18/59	16.0	000.592	
1/18/59	16.5	000.592	
1/18/59	17.0	000.591	
1/18/59	17.5	000.588	
1/18/59	18.0	000.585	
1/18/59	18.5	000.581	
1/18/59	19.0	000.578	
1/18/59	19.5	000.575	
1/18/59	20.0	000.572	
1/18/59	20.5	000.569	
1/18/59	21.0	000.565	
1/18/59	21.5	000.561	
1/18/59	22.0	000.557	
1/18/59	22.5	000.552	
1/18/59	23.0	000.547	
1/18/59	23.5	000.546	
1/19/59	0.0	000.545	
1/19/59	0.5	000.545	
1/19/59	1.0	000.548	
1/19/59	1.5	000.554	
1/19/59	2.0	000.559	
1/19/59	2.5	000.564	
1/19/59	3.0	000.569	
1/19/59	3.5	000.572	
1/19/59	4.0	000.575	
1/19/59	4.5	000.578	
1/19/59	5.0	000.582	
1/19/59	5.5	000.585	
1/19/59	6.0	000.588	
1/19/59	6.5	000.589	
1/19/59	7.0	000.588	
1/19/59	7.5	000.587	
1/19/59	8.0	000.592	
1/19/59	8.5	000.602	
1/19/59	9.0	000.611	
1/19/59	9.5	000.622	
1/19/59	10.0	000.632	
1/19/59	10.5	000.643	
1/19/59	11.0	000.654	
1/19/59	11.5	000.655	
1/19/59	12.0	000.655	
1/19/59	12.5	000.656	
1/19/59	13.0	000.657	
1/19/59	13.5	000.654	
1/19/59	14.0	000.646	
1/19/59	14.5	000.639	
1/19/59	15.0	000.636	
1/19/59	15.5	000.634	
1/19/59	16.0	000.632	
1/19/59	16.5	000.631	
1/19/59	17.0	000.629	
1/19/59	17.5	000.627	
1/19/59	18.0	000.625	
1/19/59	18.5	000.620	
1/19/59	19.0	000.613	
1/19/59	19.5	000.607	
1/19/59	20.0	000.601	
1/19/59	20.5	000.600	
1/19/59	21.0	000.600	
1/19/59	21.5	000.599	
1/19/59	22.0	000.598	
1/19/59	22.5	000.598	
1/19/59	23.0	000.597	
1/19/59	23.5	000.596	
1/20/59	0.0	000.596	
1/20/59	0.5	000.595	
1/20/59	1.0	000.594	
1/20/59	1.5	000.594	
1/20/59	2.0	000.593	
1/20/59	2.5	000.593	
1/20/59	3.0	000.591	
1/20/59	3.5	000.589	
1/20/59	4.0	000.586	
1/20/59	4.5	000.583	
1/20/59	5.0	000.580	
1/20/59	5.5	000.577	
1/20/59	6.0	000.575	
1/20/59	6.5	000.572	
1/20/59	7.0	000.570	
1/20/59	7.5	000.569	
1/20/59	8.0	000.568	
1/20/59	8.5	000.568	
