Date	Hour	Stage
1/1/79	0	-001.000
1/1/79	0.5	-001.000
1/1/79	1	-001.000
1/1/79	1.5	-001.000
1/1/79	2	-001.000
1/1/79	2.5	-001.000
1/1/79	3	-001.000
1/1/79	3.5	-001.000
1/1/79	4	-001.000
1/1/79	4.5	-001.000
1/1/79	5	-001.000
1/1/79	5.5	-001.000
1/1/79	6	-001.000
1/1/79	6.5	-001.000
1/1/79	7	-001.000
1/1/79	7.5	-001.000
1/1/79	8	-001.000
1/1/79	8.5	-001.000
1/1/79	9	-001.000
1/1/79	9.5	-001.000
1/1/79	10	-001.000
1/1/79	10.5	-001.000
1/1/79	11	-001.000
1/1/79	11.5	-001.000
1/1/79	12	-001.000
1/1/79	12.5	-001.000
1/1/79	13	-001.000
1/1/79	13.5	-001.000
1/1/79	14	-001.000
1/1/79	14.5	-001.000
1/1/79	15	-001.000
1/1/79	15.5	-001.000
1/1/79	16	-001.000
1/1/79	16.5	-001.000
1/1/79	17	-001.000
1/1/79	17.5	-001.000
1/1/79	18	-001.000
1/1/79	18.5	-001.000
1/1/79	19	-001.000
1/1/79	19.5	-001.000
1/1/79	20	-001.000
1/1/79	20.5	-001.000
1/1/79	21	-001.000
1/1/79	21.5	-001.000
1/1/79	22	-001.000
1/1/79	22.5	-001.000
1/1/79	23	-001.000
1/1/79	23.5	-001.000
1/2/79	0	-001.000
1/2/79	0.5	-001.000
1/2/79	1	-001.000
1/2/79	1.5	-001.000
1/2/79	2	-001.000
1/2/79	2.5	-001.000
1/2/79	3	-001.000
1/2/79	3.5	-001.000
1/2/79	4	-001.000
1/2/79	4.5	-001.000
1/2/79	5	-001.000
1/2/79	5.5	-001.000
1/2/79	6	-001.000
1/2/79	6.5	-001.000
1/2/79	7	-001.000
1/2/79	7.5	-001.000
1/2/79	8	-001.000
1/2/79	8.5	-001.000
1/2/79	9	-001.000
1/2/79	9.5	-001.000
1/2/79	10	-001.000
1/2/79	10.5	-001.000
1/2/79	11	-001.000
1/2/79	11.5	-001.000
1/2/79	12	-001.000
1/2/79	12.5	-001.000
1/2/79	13	-001.000
1/2/79	13.5	-001.000
1/2/79	14	-001.000
1/2/79	14.5	-001.000
1/2/79	15	-001.000
1/2/79	15.5	-001.000
1/2/79	16	-001.000
1/2/79	16.5	-001.000
1/2/79	17	-001.000
1/2/79	17.5	-001.000
1/2/79	18	-001.000
1/2/79	18.5	-001.000
1/2/79	19	-001.000
1/2/79	19.5	-001.000
1/2/79	20	-001.000
1/2/79	20.5	-001.000
1/2/79	21	-001.000
1/2/79	21.5	-001.000
1/2/79	22	-001.000
1/2/79	22.5	-001.000
1/2/79	23	-001.000
1/2/79	23.5	-001.000
1/3/79	0	-001.000
1/3/79	0.5	-001.000
1/3/79	1	-001.000
1/3/79	1.5	-001.000
1/3/79	2	-001.000
1/3/79	2.5	-001.000
1/3/79	3	-001.000
1/3/79	3.5	-001.000
1/3/79	4	-001.000
1/3/79	4.5	-001.000
1/3/79	5	-001.000
1/3/79	5.5	-001.000
1/3/79	6	-001.000
1/3/79	6.5	-001.000
1/3/79	7	-001.000
1/3/79	7.5	-001.000
1/3/79	8	-001.000
1/3/79	8.5	-001.000
1/3/79	9	-001.000
1/3/79	9.5	-001.000
1/3/79	10	-001.000
1/3/79	10.5	-001.000
1/3/79	11	-001.000
1/3/79	11.5	-001.000
1/3/79	12	-001.000
1/3/79	12.5	-001.000
1/3/79	13	-001.000
1/3/79	13.5	-001.000
1/3/79	14	-001.000
1/3/79	14.5	-001.000
1/3/79	15	-001.000
1/3/79	15.5	-001.000
1/3/79	16	-001.000
1/3/79	16.5	-001.000
1/3/79	17	-001.000
1/3/79	17.5	-001.000
1/3/79	18	-001.000
1/3/79	18.5	-001.000
1/3/79	19	-001.000
1/3/79	19.5	-001.000
1/3/79	20	-001.000
1/3/79	20.5	-001.000
1/3/79	21	-001.000
1/3/79	21.5	-001.000
1/3/79	22	-001.000
1/3/79	22.5	-001.000
1/3/79	23	-001.000
1/3/79	23.5	-001.000
1/4/79	0	-001.000
1/4/79	0.5	-001.000
1/4/79	1	-001.000
1/4/79	1.5	-001.000
1/4/79	2	-001.000
1/4/79	2.5	-001.000
1/4/79	3	-001.000
1/4/79	3.5	-001.000
1/4/79	4	-001.000
1/4/79	4.5	-001.000
1/4/79	5	-001.000
1/4/79	5.5	-001.000
1/4/79	6	-001.000
1/4/79	6.5	-001.000
1/4/79	7	-001.000
1/4/79	7.5	-001.000
1/4/79	8	-001.000
1/4/79	8.5	-001.000
1/4/79	9	-001.000
1/4/79	9.5	-001.000
1/4/79	10	-001.000
1/4/79	10.5	-001.000
1/4/79	11	-001.000
1/4/79	11.5	-001.000
1/4/79	12	-001.000
1/4/79	12.5	-001.000
1/4/79	13	-001.000
1/4/79	13.5	-001.000
1/4/79	14	-001.000
1/4/79	14.5	-001.000
1/4/79	15	-001.000
1/4/79	15.5	-001.000
1/4/79	16	-001.000
1/4/79	16.5	-001.000
1/4/79	17	-001.000
1/4/79	17.5	-001.000
1/4/79	18	-001.000
1/4/79	18.5	-001.000
1/4/79	19	-001.000
1/4/79	19.5	-001.000
1/4/79	20	-001.000
1/4/79	20.5	-001.000
1/4/79	21	-001.000
1/4/79	21.5	-001.000
1/4/79	22	-001.000
1/4/79	22.5	-001.000
1/4/79	23	-001.000
1/4/79	23.5	-001.000
1/5/79	0	-001.000
1/5/79	0.5	-001.000
1/5/79	1	-001.000
1/5/79	1.5	-001.000
1/5/79	2	-001.000
1/5/79	2.5	-001.000
1/5/79	3	-001.000
1/5/79	3.5	-001.000
1/5/79	4	-001.000
1/5/79	4.5	-001.000
1/5/79	5	-001.000
1/5/79	5.5	-001.000
1/5/79	6	-001.000
1/5/79	6.5	-001.000
1/5/79	7	-001.000
1/5/79	7.5	-001.000
1/5/79	8	-001.000
1/5/79	8.5	-001.000
1/5/79	9	-001.000
1/5/79	9.5	-001.000
1/5/79	10	-001.000
1/5/79	10.5	-001.000
1/5/79	11	-001.000
1/5/79	11.5	-001.000
1/5/79	12	-001.000
1/5/79	12.5	-001.000
1/5/79	13	-001.000
1/5/79	13.5	-001.000
1/5/79	14	-001.000
1/5/79	14.5	-001.000
1/5/79	15	-001.000
1/5/79	15.5	-001.000
1/5/79	16	-001.000
1/5/79	16.5	-001.000
1/5/79	17	-001.000
1/5/79	17.5	-001.000
1/5/79	18	-001.000
1/5/79	18.5	-001.000
1/5/79	19	-001.000
1/5/79	19.5	-001.000
1/5/79	20	-001.000
1/5/79	20.5	-001.000
1/5/79	21	-001.000
1/5/79	21.5	-001.000
1/5/79	22	-001.000
1/5/79	22.5	-001.000
1/5/79	23	-001.000
1/5/79	23.5	-001.000
1/6/79	0	-001.000
1/6/79	0.5	-001.000
1/6/79	1	-001.000
1/6/79	1.5	-001.000
1/6/79	2	-001.000
1/6/79	2.5	-001.000
1/6/79	3	-001.000
1/6/79	3.5	-001.000
1/6/79	4	-001.000
1/6/79	4.5	-001.000
1/6/79	5	-001.000
1/6/79	5.5	-001.000
1/6/79	6	-001.000
1/6/79	6.5	-001.000
1/6/79	7	-001.000
1/6/79	7.5	-001.000
1/6/79	8	-001.000
1/6/79	8.5	-001.000
1/6/79	9	-001.000
1/6/79	9.5	-001.000
1/6/79	10	-001.000
1/6/79	10.5	-001.000
1/6/79	11	-001.000
1/6/79	11.5	-001.000
1/6/79	12	-001.000
1/6/79	12.5	-001.000
1/6/79	13	-001.000
1/6/79	13.5	-001.000
1/6/79	14	-001.000
1/6/79	14.5	-001.000
1/6/79	15	-001.000
1/6/79	15.5	-001.000
1/6/79	16	-001.000
1/6/79	16.5	-001.000
1/6/79	17	-001.000
1/6/79	17.5	-001.000
1/6/79	18	-001.000
1/6/79	18.5	-001.000
1/6/79	19	-001.000
1/6/79	19.5	-001.000
1/6/79	20	-001.000
1/6/79	20.5	-001.000
1/6/79	21	-001.000
1/6/79	21.5	-001.000
1/6/79	22	-001.000
1/6/79	22.5	-001.000
1/6/79	23	-001.000
1/6/79	23.5	-001.000
1/7/79	0	-001.000
1/7/79	0.5	-001.000
1/7/79	1	-001.000
1/7/79	1.5	-001.000
1/7/79	2	-001.000
1/7/79	2.5	-001.000
1/7/79	3	-001.000
1/7/79	3.5	-001.000
1/7/79	4	-001.000
1/7/79	4.5	-001.000
1/7/79	5	-001.000
1/7/79	5.5	-001.000
1/7/79	6	-001.000
1/7/79	6.5	-001.000
1/7/79	7	-001.000
1/7/79	7.5	-001.000
1/7/79	8	-001.000
1/7/79	8.5	-001.000
1/7/79	9	-001.000
1/7/79	9.5	-001.000
1/7/79	10	-001.000
1/7/79	10.5	-001.000
1/7/79	11	-001.000
1/7/79	11.5	-001.000
1/7/79	12	-001.000
1/7/79	12.5	-001.000
1/7/79	13	-001.000
1/7/79	13.5	-001.000
1/7/79	14	-001.000
1/7/79	14.5	-001.000
1/7/79	15	-001.000
1/7/79	15.5	-001.000
1/7/79	16	-001.000
1/7/79	16.5	-001.000
1/7/79	17	-001.000
1/7/79	17.5	-001.000
1/7/79	18	-001.000
1/7/79	18.5	-001.000
1/7/79	19	-001.000
1/7/79	19.5	-001.000
1/7/79	20	-001.000
1/7/79	20.5	-001.000
1/7/79	21	-001.000
1/7/79	21.5	-001.000
1/7/79	22	-001.000
1/7/79	22.5	-001.000
1/7/79	23	-001.000
1/7/79	23.5	-001.000
1/8/79	0	-001.000
1/8/79	0.5	-001.000
1/8/79	1	-001.000
1/8/79	1.5	-001.000
1/8/79	2	-001.000
1/8/79	2.5	-001.000
1/8/79	3	-001.000
1/8/79	3.5	-001.000
1/8/79	4	-001.000
1/8/79	4.5	-001.000
1/8/79	5	-001.000
1/8/79	5.5	-001.000
1/8/79	6	-001.000
1/8/79	6.5	-001.000
1/8/79	7	-001.000
1/8/79	7.5	-001.000
1/8/79	8	-001.000
1/8/79	8.5	-001.000
1/8/79	9	-001.000
1/8/79	9.5	-001.000
1/8/79	10	-001.000
1/8/79	10.5	-001.000
1/8/79	11	-001.000
1/8/79	11.5	-001.000
1/8/79	12	-001.000
1/8/79	12.5	-001.000
1/8/79	13	-001.000
1/8/79	13.5	-001.000
1/8/79	14	-001.000
1/8/79	14.5	-001.000
1/8/79	15	-001.000
1/8/79	15.5	-001.000
1/8/79	16	-001.000
1/8/79	16.5	-001.000
1/8/79	17	-001.000
1/8/79	17.5	-001.000
1/8/79	18	-001.000
1/8/79	18.5	-001.000
1/8/79	19	-001.000
1/8/79	19.5	-001.000
1/8/79	20	-001.000
1/8/79	20.5	-001.000
1/8/79	21	-001.000
1/8/79	21.5	-001.000
1/8/79	22	-001.000
1/8/79	22.5	-001.000
1/8/79	23	-001.000
1/8/79	23.5	-001.000
1/9/79	0	-001.000
1/9/79	0.5	-001.000
1/9/79	1	-001.000
1/9/79	1.5	-001.000
1/9/79	2	-001.000
1/9/79	2.5	-001.000
1/9/79	3	-001.000
1/9/79	3.5	-001.000
1/9/79	4	-001.000
1/9/79	4.5	-001.000
1/9/79	5	-001.000
1/9/79	5.5	-001.000
1/9/79	6	-001.000
1/9/79	6.5	-001.000
1/9/79	7	-001.000
1/9/79	7.5	-001.000
1/9/79	8	-001.000
1/9/79	8.5	-001.000
1/9/79	9	-001.000
1/9/79	9.5	-001.000
1/9/79	10	-001.000
1/9/79	10.5	-001.000
1/9/79	11	-001.000
1/9/79	11.5	-001.000
1/9/79	12	-001.000
1/9/79	12.5	-001.000
1/9/79	13	-001.000
1/9/79	13.5	-001.000
1/9/79	14	-001.000
1/9/79	14.5	-001.000
1/9/79	15	-001.000
1/9/79	15.5	-001.000
1/9/79	16	-001.000
1/9/79	16.5	-001.000
1/9/79	17	-001.000
1/9/79	17.5	-001.000
1/9/79	18	-001.000
1/9/79	18.5	-001.000
1/9/79	19	-001.000
1/9/79	19.5	-001.000
1/9/79	20	-001.000
1/9/79	20.5	-001.000
1/9/79	21	-001.000
1/9/79	21.5	-001.000
1/9/79	22	-001.000
1/9/79	22.5	-001.000
1/9/79	23	-001.000
1/9/79	23.5	-001.000
1/10/79	0	-001.000
1/10/79	0.5	-001.000
1/10/79	1	-001.000
1/10/79	1.5	-001.000
1/10/79	2	-001.000
1/10/79	2.5	-001.000
1/10/79	3	-001.000
1/10/79	3.5	-001.000
1/10/79	4	-001.000
1/10/79	4.5	-001.000
1/10/79	5	-001.000
1/10/79	5.5	-001.000
1/10/79	6	-001.000
1/10/79	6.5	-001.000
1/10/79	7	-001.000
1/10/79	7.5	-001.000
1/10/79	8	-001.000
1/10/79	8.5	-001.000
1/10/79	9	-001.000
1/10/79	9.5	-001.000
1/10/79	10	-001.000
1/10/79	10.5	-001.000
1/10/79	11	-001.000
1/10/79	11.5	-001.000
1/10/79	12	-001.000
1/10/79	12.5	-001.000
1/10/79	13	-001.000
1/10/79	13.5	-001.000
1/10/79	14	-001.000
1/10/79	14.5	-001.000
1/10/79	15	-001.000
1/10/79	15.5	-001.000
1/10/79	16	-001.000
1/10/79	16.5	-001.000
1/10/79	17	-001.000
1/10/79	17.5	-001.000
1/10/79	18	-001.000
1/10/79	18.5	-001.000
1/10/79	19	-001.000
1/10/79	19.5	-001.000
1/10/79	20	-001.000
1/10/79	20.5	-001.000
1/10/79	21	-001.000
1/10/79	21.5	-001.000
1/10/79	22	-001.000
1/10/79	22.5	-001.000
1/10/79	23	-001.000
1/10/79	23.5	-001.000
1/11/79	0	-001.000
1/11/79	0.5	-001.000
1/11/79	1	-001.000
1/11/79	1.5	-001.000
1/11/79	2	-001.000
1/11/79	2.5	-001.000
1/11/79	3	-001.000
1/11/79	3.5	-001.000
1/11/79	4	-001.000
1/11/79	4.5	-001.000
1/11/79	5	-001.000
1/11/79	5.5	-001.000
1/11/79	6	-001.000
1/11/79	6.5	-001.000
1/11/79	7	-001.000
1/11/79	7.5	-001.000
1/11/79	8	-001.000
1/11/79	8.5	-001.000
1/11/79	9	-001.000
1/11/79	9.5	-001.000
1/11/79	10	-001.000
1/11/79	10.5	-001.000
1/11/79	11	-001.000
1/11/79	11.5	-001.000
1/11/79	12	-001.000
1/11/79	12.5	-001.000
1/11/79	13	-001.000
1/11/79	13.5	-001.000
1/11/79	14	-001.000
1/11/79	14.5	-001.000
1/11/79	15	-001.000
1/11/79	15.5	-001.000
1/11/79	16	-001.000
1/11/79	16.5	-001.000
1/11/79	17	-001.000
1/11/79	17.5	-001.000
1/11/79	18	-001.000
1/11/79	18.5	-001.000
1/11/79	19	-001.000
1/11/79	19.5	-001.000
1/11/79	20	-001.000
1/11/79	20.5	-001.000
1/11/79	21	-001.000
1/11/79	21.5	-001.000
1/11/79	22	-001.000
1/11/79	22.5	-001.000
1/11/79	23	-001.000
1/11/79	23.5	-001.000
1/12/79	0	-001.000
1/12/79	0.5	-001.000
1/12/79	1	-001.000
1/12/79	1.5	-001.000
1/12/79	2	-001.000
1/12/79	2.5	-001.000
1/12/79	3	-001.000
1/12/79	3.5	-001.000
1/12/79	4	-001.000
1/12/79	4.5	-001.000
1/12/79	5	-001.000
1/12/79	5.5	-001.000
1/12/79	6	-001.000
1/12/79	6.5	-001.000
1/12/79	7	-001.000
1/12/79	7.5	-001.000
1/12/79	8	-001.000
1/12/79	8.5	-001.000
1/12/79	9	-001.000
1/12/79	9.5	-001.000
1/12/79	10	-001.000
1/12/79	10.5	-001.000
1/12/79	11	-001.000
1/12/79	11.5	-001.000
1/12/79	12	-001.000
1/12/79	12.5	-001.000
1/12/79	13	-001.000
1/12/79	13.5	-001.000
1/12/79	14	-001.000
1/12/79	14.5	-001.000
1/12/79	15	-001.000
1/12/79	15.5	-001.000
1/12/79	16	-001.000
1/12/79	16.5	-001.000
1/12/79	17	-001.000
1/12/79	17.5	-001.000
1/12/79	18	-001.000
1/12/79	18.5	-001.000
1/12/79	19	-001.000
1/12/79	19.5	-001.000
1/12/79	20	-001.000
1/12/79	20.5	-001.000
1/12/79	21	-001.000
1/12/79	21.5	-001.000
1/12/79	22	-001.000
1/12/79	22.5	-001.000
1/12/79	23	-001.000
1/12/79	23.5	-001.000
1/13/79	0	-001.000
1/13/79	0.5	-001.000
1/13/79	1	-001.000
1/13/79	1.5	-001.000
1/13/79	2	-001.000
1/13/79	2.5	-001.000
1/13/79	3	-001.000
1/13/79	3.5	-001.000
1/13/79	4	-001.000
1/13/79	4.5	-001.000
1/13/79	5	-001.000
1/13/79	5.5	-001.000
1/13/79	6	-001.000
1/13/79	6.5	-001.000
1/13/79	7	-001.000
1/13/79	7.5	-001.000
1/13/79	8	-001.000
1/13/79	8.5	-001.000
1/13/79	9	-001.000
1/13/79	9.5	-001.000
1/13/79	10	-001.000
1/13/79	10.5	-001.000
1/13/79	11	-001.000
1/13/79	11.5	-001.000
1/13/79	12	-001.000
1/13/79	12.5	-001.000
1/13/79	13	-001.000
1/13/79	13.5	-001.000
1/13/79	14	-001.000
1/13/79	14.5	-001.000
1/13/79	15	-001.000
1/13/79	15.5	-001.000
1/13/79	16	-001.000
1/13/79	16.5	-001.000
1/13/79	17	-001.000
1/13/79	17.5	-001.000
1/13/79	18	-001.000
1/13/79	18.5	-001.000
1/13/79	19	-001.000
1/13/79	19.5	-001.000
1/13/79	20	-001.000
1/13/79	20.5	-001.000
1/13/79	21	-001.000
1/13/79	21.5	-001.000
1/13/79	22	-001.000
1/13/79	22.5	-001.000
1/13/79	23	-001.000
1/13/79	23.5	-001.000
1/14/79	0	-001.000
1/14/79	0.5	-001.000
1/14/79	1	-001.000
1/14/79	1.5	-001.000
1/14/79	2	-001.000
1/14/79	2.5	-001.000
1/14/79	3	-001.000
1/14/79	3.5	-001.000
1/14/79	4	-001.000
1/14/79	4.5	-001.000
1/14/79	5	-001.000
1/14/79	5.5	-001.000
1/14/79	6	-001.000
1/14/79	6.5	-001.000
1/14/79	7	-001.000
1/14/79	7.5	-001.000
1/14/79	8	-001.000
1/14/79	8.5	-001.000
1/14/79	9	-001.000
1/14/79	9.5	-001.000
1/14/79	10	-001.000
1/14/79	10.5	-001.000
1/14/79	11	-001.000
1/14/79	11.5	-001.000
1/14/79	12	-001.000
1/14/79	12.5	-001.000
1/14/79	13	-001.000
1/14/79	13.5	-001.000
1/14/79	14	-001.000
1/14/79	14.5	-001.000
1/14/79	15	-001.000
1/14/79	15.5	-001.000
1/14/79	16	-001.000
1/14/79	16.5	-001.000
1/14/79	17	-001.000
1/14/79	17.5	-001.000
1/14/79	18	-001.000
1/14/79	18.5	-001.000
1/14/79	19	-001.000
1/14/79	19.5	-001.000
1/14/79	20	-001.000
1/14/79	20.5	-001.000
1/14/79	21	-001.000
1/14/79	21.5	-001.000
1/14/79	22	-001.000
1/14/79	22.5	-001.000
1/14/79	23	-001.000
1/14/79	23.5	-001.000
1/15/79	0	-001.000
1/15/79	0.5	-001.000
1/15/79	1	-001.000
1/15/79	1.5	-001.000
1/15/79	2	-001.000
1/15/79	2.5	-001.000
1/15/79	3	-001.000
1/15/79	3.5	-001.000
1/15/79	4	-001.000
1/15/79	4.5	-001.000
1/15/79	5	-001.000
1/15/79	5.5	-001.000
1/15/79	6	-001.000
1/15/79	6.5	-001.000
1/15/79	7	-001.000
1/15/79	7.5	-001.000
1/15/79	8	-001.000
1/15/79	8.5	-001.000
1/15/79	9	-001.000
1/15/79	9.5	-001.000
1/15/79	10	-001.000
1/15/79	10.5	-001.000
1/15/79	11	-001.000
1/15/79	11.5	-001.000
1/15/79	12	-001.000
1/15/79	12.5	-001.000
1/15/79	13	-001.000
1/15/79	13.5	-001.000
1/15/79	14	-001.000
1/15/79	14.5	-001.000
1/15/79	15	-001.000
1/15/79	15.5	-001.000
1/15/79	16	-001.000
1/15/79	16.5	-001.000
1/15/79	17	-001.000
1/15/79	17.5	-001.000
1/15/79	18	-001.000
1/15/79	18.5	-001.000
1/15/79	19	-001.000
1/15/79	19.5	-001.000
1/15/79	20	-001.000
1/15/79	20.5	-001.000
1/15/79	21	-001.000
1/15/79	21.5	-001.000
1/15/79	22	-001.000
1/15/79	22.5	-001.000
1/15/79	23	-001.000
1/15/79	23.5	-001.000
1/16/79	0	-001.000
1/16/79	0.5	-001.000
1/16/79	1	-001.000
1/16/79	1.5	-001.000
1/16/79	2	-001.000
1/16/79	2.5	-001.000
1/16/79	3	-001.000
1/16/79	3.5	-001.000
1/16/79	4	-001.000
1/16/79	4.5	-001.000
1/16/79	5	-001.000
1/16/79	5.5	-001.000
1/16/79	6	-001.000
1/16/79	6.5	-001.000
1/16/79	7	-001.000
1/16/79	7.5	-001.000
1/16/79	8	-001.000
1/16/79	8.5	-001.000
1/16/79	9	-001.000
1/16/79	9.5	-001.000
1/16/79	10	-001.000
1/16/79	10.5	-001.000
1/16/79	11	-001.000
1/16/79	11.5	-001.000
1/16/79	12	-001.000
1/16/79	12.5	-001.000
1/16/79	13	-001.000
1/16/79	13.5	-001.000
1/16/79	14	-001.000
1/16/79	14.5	-001.000
1/16/79	15	-001.000
1/16/79	15.5	-001.000
1/16/79	16	-001.000
1/16/79	16.5	-001.000
1/16/79	17	-001.000
1/16/79	17.5	-001.000
1/16/79	18	-001.000
1/16/79	18.5	-001.000
1/16/79	19	-001.000
1/16/79	19.5	-001.000
1/16/79	20	-001.000
1/16/79	20.5	-001.000
1/16/79	21	-001.000
1/16/79	21.5	-001.000
1/16/79	22	-001.000
1/16/79	22.5	-001.000
1/16/79	23	-001.000
1/16/79	23.5	-001.000
1/17/79	0	-001.000
1/17/79	0.5	-001.000
1/17/79	1	-001.000
1/17/79	1.5	-001.000
1/17/79	2	-001.000
1/17/79	2.5	-001.000
1/17/79	3	-001.000
1/17/79	3.5	-001.000
1/17/79	4	-001.000
1/17/79	4.5	-001.000
1/17/79	5	-001.000
1/17/79	5.5	-001.000
1/17/79	6	-001.000
1/17/79	6.5	-001.000
1/17/79	7	-001.000
1/17/79	7.5	-001.000
1/17/79	8	-001.000
1/17/79	8.5	-001.000
1/17/79	9	-001.000
1/17/79	9.5	-001.000
1/17/79	10	-001.000
1/17/79	10.5	-001.000
1/17/79	11	-001.000
1/17/79	11.5	-001.000
1/17/79	12	-001.000
1/17/79	12.5	-001.000
