Date	Hour	Stage
1/1/82	0.0	000.243
1/1/82	0.5	000.243
1/1/82	1.0	000.243
1/1/82	1.5	000.243
1/1/82	2.0	000.243
1/1/82	2.5	000.243
1/1/82	3.0	000.243
1/1/82	3.5	000.243
1/1/82	4.0	000.243
1/1/82	4.5	000.243
1/1/82	5.0	000.243
1/1/82	5.5	000.243
1/1/82	6.0	000.243
1/1/82	6.5	000.243
1/1/82	7.0	000.243
1/1/82	7.5	000.243
1/1/82	8.0	000.243
1/1/82	8.5	000.244
1/1/82	9.0	000.244
1/1/82	9.5	000.244
1/1/82	10.0	000.244
1/1/82	10.5	000.244
1/1/82	11.0	000.244
1/1/82	11.5	000.244
1/1/82	12.0	000.244
1/1/82	12.5	000.244
1/1/82	13.0	000.244
1/1/82	13.5	000.244
1/1/82	14.0	000.244
1/1/82	14.5	000.244
1/1/82	15.0	000.244
1/1/82	15.5	000.244
1/1/82	16.0	000.244
1/1/82	16.5	000.244
1/1/82	17.0	000.244
1/1/82	17.5	000.244
1/1/82	18.0	000.244
1/1/82	18.5	000.244
1/1/82	19.0	000.244
1/1/82	19.5	000.244
1/1/82	20.0	000.244
1/1/82	20.5	000.244
1/1/82	21.0	000.244
1/1/82	21.5	000.244
1/1/82	22.0	000.244
1/1/82	22.5	000.244
1/1/82	23.0	000.244
1/1/82	23.5	000.244
1/2/82	0.0	000.244
1/2/82	0.5	000.244
1/2/82	1.0	000.243
1/2/82	1.5	000.243
1/2/82	2.0	-001.000
1/2/82	2.5	-001.000
1/2/82	3.0	-001.000
1/2/82	3.5	-001.000
1/2/82	4.0	-001.000
1/2/82	4.5	-001.000
1/2/82	5.0	-001.000
1/2/82	5.5	-001.000
1/2/82	6.0	-001.000
1/2/82	6.5	-001.000
1/2/82	7.0	-001.000
1/2/82	7.5	-001.000
1/2/82	8.0	-001.000
1/2/82	8.5	-001.000
1/2/82	9.0	-001.000
1/2/82	9.5	-001.000
1/2/82	10.0	-001.000
1/2/82	10.5	-001.000
1/2/82	11.0	-001.000
1/2/82	11.5	-001.000
1/2/82	12.0	-001.000
1/2/82	12.5	-001.000
1/2/82	13.0	-001.000
