Date	Hour	Stage
1/1/84	0.0	000.423
1/1/84	0.5	000.423
1/1/84	1.0	000.423
1/1/84	1.5	000.423
1/1/84	2.0	000.423
1/1/84	2.5	000.422
1/1/84	3.0	000.422
1/1/84	3.5	000.422
1/1/84	4.0	000.422
1/1/84	4.5	000.422
1/1/84	5.0	000.422
1/1/84	5.5	000.422
1/1/84	6.0	000.422
1/1/84	6.5	000.422
1/1/84	7.0	000.422
1/1/84	7.5	000.422
1/1/84	8.0	000.422
1/1/84	8.5	000.422
1/1/84	9.0	000.422
1/1/84	9.5	000.422
1/1/84	10.0	000.422
1/1/84	10.5	000.422
1/1/84	11.0	000.421
1/1/84	11.5	000.421
1/1/84	12.0	000.421
1/1/84	12.5	000.421
1/1/84	13.0	000.421
1/1/84	13.5	000.421
1/1/84	14.0	000.421
1/1/84	14.5	000.421
1/1/84	15.0	000.422
1/1/84	15.5	000.422
1/1/84	16.0	000.422
1/1/84	16.5	000.422
1/1/84	17.0	000.422
1/1/84	17.5	000.422
1/1/84	18.0	000.422
1/1/84	18.5	000.422
1/1/84	19.0	000.422
1/1/84	19.5	000.422
1/1/84	20.0	000.422
1/1/84	20.5	000.421
1/1/84	21.0	000.421
1/1/84	21.5	000.421
1/1/84	22.0	000.421
1/1/84	22.5	000.421
1/1/84	23.0	000.421
1/1/84	23.5	000.421
1/2/84	0.0	000.421
1/2/84	0.5	000.421
1/2/84	1.0	000.422
1/2/84	1.5	000.422
1/2/84	2.0	000.422
1/2/84	2.5	000.422
1/2/84	3.0	000.422
1/2/84	3.5	000.422
1/2/84	4.0	000.422
1/2/84	4.5	000.422
1/2/84	5.0	000.422
1/2/84	5.5	000.422
1/2/84	6.0	000.422
1/2/84	6.5	000.422
1/2/84	7.0	000.421
1/2/84	7.5	000.421
1/2/84	8.0	000.421
1/2/84	8.5	000.421
1/2/84	9.0	000.421
1/2/84	9.5	000.421
1/2/84	10.0	000.421
1/2/84	10.5	000.421
1/2/84	11.0	000.421
1/2/84	11.5	000.421
1/2/84	12.0	000.421
1/2/84	12.5	000.421
1/2/84	13.0	000.421
1/2/84	13.5	000.421
1/2/84	14.0	000.421
1/2/84	14.5	000.421
1/2/84	15.0	000.421
1/2/84	15.5	000.421
1/2/84	16.0	000.421
1/2/84	16.5	000.421
1/2/84	17.0	000.420
1/2/84	17.5	000.420
1/2/84	18.0	000.420
1/2/84	18.5	000.420
1/2/84	19.0	000.420
1/2/84	19.5	000.420
1/2/84	20.0	000.420
1/2/84	20.5	000.420
1/2/84	21.0	000.420
1/2/84	21.5	000.420
1/2/84	22.0	000.420
1/2/84	22.5	000.419
1/2/84	23.0	000.419
1/2/84	23.5	000.419
1/3/84	0.0	000.419
1/3/84	0.5	000.419
1/3/84	1.0	000.419
1/3/84	1.5	000.419
1/3/84	2.0	000.419
1/3/84	2.5	000.419
1/3/84	3.0	000.419
1/3/84	3.5	000.420
1/3/84	4.0	000.420
1/3/84	4.5	000.420
1/3/84	5.0	000.420
1/3/84	5.5	000.420
1/3/84	6.0	000.420
1/3/84	6.5	000.420
1/3/84	7.0	000.420
1/3/84	7.5	000.420
1/3/84	8.0	000.420
1/3/84	8.5	000.420
1/3/84	9.0	000.421
1/3/84	9.5	000.422
1/3/84	10.0	000.422
1/3/84	10.5	000.422
1/3/84	11.0	000.422
1/3/84	11.5	000.422
1/3/84	12.0	000.421
1/3/84	12.5	000.421
1/3/84	13.0	000.421
1/3/84	13.5	000.421
1/3/84	14.0	000.421
1/3/84	14.5	000.421
1/3/84	15.0	000.421
1/3/84	15.5	000.421
1/3/84	16.0	000.422
