Date	Hour	Stage
1/1/83	0.0	-001.000
1/1/83	0.5	-001.000
1/1/83	1.0	-001.000
1/1/83	1.5	-001.000
1/1/83	2.0	-001.000
1/1/83	2.5	-001.000
1/1/83	3.0	-001.000
1/1/83	3.5	-001.000
1/1/83	4.0	-001.000
1/1/83	4.5	-001.000
1/1/83	5.0	-001.000
1/1/83	5.5	-001.000
1/1/83	6.0	-001.000
1/1/83	6.5	-001.000
1/1/83	7.0	-001.000
1/1/83	7.5	-001.000
1/1/83	8.0	-001.000
1/1/83	8.5	-001.000
1/1/83	9.0	-001.000
1/1/83	9.5	-001.000
1/1/83	10.0	-001.000
1/1/83	10.5	-001.000
1/1/83	11.0	-001.000
1/1/83	11.5	-001.000
1/1/83	12.0	-001.000
1/1/83	12.5	-001.000
1/1/83	13.0	-001.000
1/1/83	13.5	-001.000
1/1/83	14.0	-001.000
1/1/83	14.5	-001.000
1/1/83	15.0	-001.000
1/1/83	15.5	-001.000
1/1/83	16.0	-001.000
1/1/83	16.5	-001.000
1/1/83	17.0	-001.000
1/1/83	17.5	-001.000
1/1/83	18.0	-001.000
1/1/83	18.5	-001.000
1/1/83	19.0	-001.000
1/1/83	19.5	-001.000
1/1/83	20.0	-001.000
1/1/83	20.5	-001.000
1/1/83	21.0	-001.000
1/1/83	21.5	-001.000
1/1/83	22.0	-001.000
1/1/83	22.5	-001.000
1/1/83	23.0	-001.000
1/1/83	23.5	-001.000
1/2/83	0.0	-001.000
1/2/83	0.5	-001.000
1/2/83	1.0	-001.000
1/2/83	1.5	-001.000
1/2/83	2.0	-001.000
1/2/83	2.5	-001.000
1/2/83	3.0	-001.000
1/2/83	3.5	-001.000
1/2/83	4.0	-001.000
1/2/83	4.5	-001.000
1/2/83	5.0	-001.000
1/2/83	5.5	-001.000
1/2/83	6.0	-001.000
1/2/83	6.5	-001.000
1/2/83	7.0	-001.000
1/2/83	7.5	-001.000
1/2/83	8.0	-001.000
1/2/83	8.5	-001.000
1/2/83	9.0	-001.000
1/2/83	9.5	-001.000
1/2/83	10.0	-001.000
1/2/83	10.5	-001.000
1/2/83	11.0	-001.000
1/2/83	11.5	-001.000
1/2/83	12.0	-001.000
1/2/83	12.5	-001.000
1/2/83	13.0	-001.000
1/2/83	13.5	-001.000
1/2/83	14.0	-001.000
1/2/83	14.5	-001.000
1/2/83	15.0	-001.000
1/2/83	15.5	-001.000
1/2/83	16.0	-001.000
1/2/83	16.5	-001.000
1/2/83	17.0	-001.000
1/2/83	17.5	-001.000
1/2/83	18.0	-001.000
1/2/83	18.5	-001.000
1/2/83	19.0	-001.000
1/2/83	19.5	-001.000
1/2/83	20.0	-001.000
1/2/83	20.5	-001.000
1/2/83	21.0	-001.000
1/2/83	21.5	-001.000
1/2/83	22.0	-001.000
1/2/83	22.5	-001.000
1/2/83	23.0	-001.000
1/2/83	23.5	-001.000
1/3/83	0.0	-001.000
1/3/83	0.5	000.298
