AK 1017                 -155.78 58.55    13  -99.0  -99.0  -99.0  -99.0   35.9   60.0   75.3   77.8   73.5   90.5  -99.0  -99.0
AK 1240                 -147.51 61.02    14  239.2  245.5  231.0  156.5  152.5  182.5  264.3  348.4  375.6  529.6  257.5  308.7
AK 1243                 -148.89 63.39   656   19.9   11.1   20.5   17.1   17.1  106.8   94.8   83.1   65.5   50.5   20.8   26.4
AK 1269                 -134.13 56.00    15  183.0  147.8  129.5  108.3  102.5  122.6   70.6   95.1  218.3  329.7  231.0  247.9
AK 1308                 -146.65 60.23    56  199.5  171.8  174.1  182.6  198.7  141.8  241.3  234.1  320.0  445.2  211.0  234.4
AK 1312                 -166.12 68.87    14   21.9    8.1   11.4   12.0    8.4   32.3   87.8   98.7   74.5   34.4   26.5   24.0
AK 1314                 -162.15 58.63   145   55.1   35.7   57.7   54.0   51.3  106.5  131.0  161.6  156.5  166.4  135.1   68.2
AK 1318                 -166.05 61.77   132   46.7   29.2   46.8   23.9   34.9   92.8  119.5  155.9  160.8   84.3   54.8   53.3
AK 1321                 -144.60 59.80    16  247.5  209.8  236.4  169.4  143.3  131.8  215.2  233.8  304.8  478.3  263.4  277.6
AK 1325                 -164.93 54.60    54   79.3   64.1   54.1   46.5   41.0   56.8   87.1   77.1  101.0  118.1  105.2   76.2
AK 1451                 -150.05 61.97    76   22.0   44.0   51.7   33.3   22.9   81.5   88.1   81.3   90.7  116.2   52.4   77.4
AK 1466                 -144.77 65.57   285    7.9   11.2    9.4   10.6    8.1  118.7   57.8   48.8   28.8   38.0   23.8   20.9
AK 1475                 -143.72 66.63   171    0.3  -99.0  -99.0    4.0  -99.0   59.4   38.6   20.1  -99.0   13.5  -99.0  -99.0
AK 1492                 -148.50 67.50   561   15.6   15.5   12.6   11.3   11.0   87.6   56.6   60.8   39.6   32.8   20.2   23.2
AK 1497                 -149.55 68.07   991  -99.0  -99.0  -99.0  -99.0   19.4  113.8  -99.0  -99.0   42.6   38.3   22.0   19.9
AK 1574                 -146.05 65.05   366    9.1   10.9   11.7   12.8   12.2  132.7   86.1   80.0   38.4   29.4   26.2   24.3
AK 1684                 -141.93 64.07   482    9.4   11.9    4.2    6.5   15.1   82.4   64.8   45.4   24.1   19.3   13.9    9.0
AK 1716                 -158.40 56.30     9  165.1  221.8  240.3  155.8  190.3  203.1  159.6  130.6  267.1  294.6  307.6  184.0
AK 1824                 -144.45 61.53   180   23.5   35.1   10.7    6.4   10.5   34.7   40.0   29.7   28.0   47.6   29.6   53.2
AK 1926                 -149.83 62.88   381   43.6   51.9   67.8   46.2   26.2  102.3  133.7  143.8  136.3  133.5   70.3   74.6
AK 1977                 -144.07 65.83   189   11.1   11.0   11.9   10.4    2.3   36.2   32.6   37.9   16.1   29.3   26.6   25.8
AK 1987                 -144.61 65.48   280    5.9    5.3    5.8   15.3    9.7  124.9   50.9   47.5   30.2   33.2   16.9   19.7
AK 2005                 -149.18 64.30   177   14.5   14.1   15.3    9.2   13.0   94.6   80.6   73.4   37.2   38.2   26.8   26.9
AK 201                  -158.57 59.28    21   56.6   71.4   92.8   88.1   74.7   89.7   73.8  119.7  138.1  121.1  107.7   87.1
AK 2019                 -145.52 64.05   335   19.8   18.2   21.2   15.2   19.6  128.8   83.4   53.4   35.7   47.9   36.7   25.4
AK 2102                 -162.72 55.20    29   99.8   70.8   75.1   59.4   62.4   69.7   85.7   94.7  119.2  141.8  135.5  109.0
AK 2104                 -150.18 67.25   320    5.9   15.1   16.0   15.8   16.0  128.0   78.3   97.6   82.5   49.0   24.4  -99.0
AK 2107                 -147.83 64.87   189   12.7   13.4   14.6    9.6    9.6   87.6   60.7   64.8   31.2   34.9   29.0   32.8
AK 2112                 -147.83 64.93   290   13.5   14.0   16.9   10.3   11.2  100.5   60.6   69.3   33.9   34.0   29.2   32.3
AK 2126                 -150.40 70.42     2    4.5    1.2    7.9    3.9    0.0   18.8   36.3   36.4    6.3   16.8    6.5    9.4
AK 2144                 -149.67 60.38   136   70.7   78.4   48.0   35.7   26.6   38.8   46.7   70.6  124.0  204.4  102.3  101.4
AK 2149                 -149.97 60.48   115   30.6   45.8   17.1    3.5   18.7   32.0   44.0   52.8   74.6   94.1   43.5   53.3
AK 2177                 -145.50 60.50    13  165.2  197.3  212.2  154.5  140.5  180.1  189.7  224.9  329.8  445.4  232.5  250.8
AK 2227                 -133.14 55.48     7  197.7  257.4  185.5  208.7  134.0  144.2   89.1  105.4  193.1  447.2  317.7  425.4
AK 2247                 -158.20 61.87    46   14.8   11.1   21.6   17.6   14.7   89.2   59.8   61.6   54.1   59.7   45.1   36.3
AK 230                  -152.66 66.56   165   21.4   18.8   19.0   15.8   10.2   68.8   59.0   82.4   42.9   47.4   36.7   28.2
AK 2352                 -145.11 63.96   346    9.9    7.5    6.3    9.0   18.8   94.8   74.7   48.3   31.3   29.8   17.6   10.8
AK 243                  -149.13 60.97    76  144.9  120.7  121.9   90.4   47.0   66.5   86.1   96.8  144.2  245.4  135.8  143.9
AK 2457                 -158.52 59.05    26   43.1   39.8   59.9   35.0   36.5   60.2   85.9  102.1   88.5   87.0   68.0   51.3
AK 2465                 -158.83 59.18    12   50.2   42.8   63.8   38.5   42.2   76.2   93.3  102.0   91.9   96.4   76.9   53.6
AK 2522                 -144.04 63.66   378   17.1   12.6   17.9   13.8   26.7   89.8   44.0   42.7  -99.0   22.2   22.1   26.7
AK 2568                 -144.60 63.67   412   15.5   10.9   16.5   12.4   29.4  106.5   85.1   66.1   37.8   40.7   30.2   28.5
AK 2587                 -166.53 53.90     4  249.2  189.3  174.0   97.2  116.0   64.9   63.4   66.3  142.9  231.7  211.7  252.8
AK 26                   -176.65 51.88     5  155.3  114.3  133.6  111.3   74.3   71.9   95.0  133.7  149.2  177.0  210.6  183.6
AK 260                  -157.87 67.08    37   38.0   32.1   34.0   43.1   29.8   73.4   85.1  134.7  121.8   47.8   29.8   55.7
AK 2607                 -141.20 64.78   259   12.2   12.3    9.1   11.4   15.1   88.6   58.1   51.1   32.6   32.3   22.8   23.5
AK 2648                 -149.43 61.23   653    0.6   17.1   34.5   12.5   13.4   50.4   66.0   53.5   73.8   48.8   39.2   31.7
AK 2656                 -149.43 61.29   183   24.7   27.1   25.0   22.1   18.8   48.4   73.4   54.7   60.7   71.2   71.3   43.4
AK 2665                 -150.28 62.53   232   63.5   63.1   87.6  -99.0  -99.0  139.4  145.9  -99.0  135.0  150.4   95.4   74.6
AK 270                  -151.77 68.17   640   14.1   15.1    8.7   17.6   12.2  111.5   50.2   39.2   26.6   40.6    7.1   17.4
AK 2707                 -147.10 64.67   167   14.2   13.1   15.8   11.6   11.9   90.6   74.5   65.5   36.4   36.7   25.1   25.0
AK 2730                 -149.17 61.47    12   28.0   29.4   28.8   21.5   19.9   57.1   93.6   60.0   65.4   68.4   43.3   43.8
AK 2770                 -135.22 58.97    16   68.8   94.6   50.6   43.7   37.0   84.0   60.4   81.6  142.0  196.2   95.3   79.0
AK 2785                 -136.67 58.20     6  201.3  184.7  199.7  160.1  145.8  146.7  158.2  193.1  329.9  447.9  267.4  301.1
AK 280                  -150.02 61.17    35   19.7   24.0   24.5   19.6   17.1   36.7   60.1   60.5   65.8   78.1   36.1   33.6
AK 2820                 -149.80 61.25    59   20.4   26.4   27.7   18.9   16.2   38.2   67.4   58.3   64.9   69.5   33.3   36.6
AK 2825                 -164.51 62.77     4   35.4   25.6   42.0   13.9   21.8   51.3   74.1   87.1   89.0   46.5   45.2   46.7
AK 2835                 -145.08 61.44   568  -99.0  -99.0   45.1   10.7   12.9   69.6   38.6   46.8   61.4   96.1   79.7  -99.0
AK 2952                 -147.17 61.95  1017   14.9   22.8   23.6   12.1   22.6   88.8   98.4   53.5   27.6   24.2   23.4   32.1
AK 2968                 -147.87 64.82   133   12.1   12.0   12.6    9.8   10.3   73.5   54.8   55.7   26.9   33.3   25.8   29.9
AK 3009                 -153.62 62.53   323   11.1   17.9   27.9   20.3   22.4  103.1  107.5   83.3   58.2   51.6   23.4   24.4
AK 302                  -149.33 61.62   151   21.1   22.5   26.0   15.7   20.0   54.9   96.3   65.9   70.8   69.8   38.3   36.5
AK 3072                 -133.62 57.27     9  115.5  115.5   68.3   76.3   82.7  132.5  101.2  132.8  193.3  255.1  152.5  199.7
AK 3082                 -149.92 66.01   144    9.6  -99.0  -99.0   12.9    8.5   72.4   45.7  -99.0   24.5   42.3  -99.0  -99.0
AK 3085                 -158.00 62.45    99    8.3   13.5   19.8   18.3   14.9   82.5   62.0   80.2   61.2   50.5   43.3   30.5
AK 310                  -134.58 57.50     3   96.2   94.4   74.7   63.9   67.7   99.3   88.0  123.7  188.0  253.3  143.8  157.6
AK 3160                 -147.33 65.00   494   16.6   16.6   18.4   12.0   20.2  111.2   94.1  110.1   56.3   54.9   50.1   38.2
AK 3175                 -145.27 66.57   131    8.0    8.1    9.0    8.1    1.8   43.5   22.6   24.5   17.3   19.6   30.3   24.3
AK 3198                 -134.90 58.25     8  105.0  104.5   86.4   73.5   80.7  116.3   95.4  117.2  166.4  244.9  145.8  -99.0
AK 3210                 -149.48 68.48   813   28.8    8.4   18.1   11.2    6.1   75.9  -99.0   75.5  -99.0   39.8    7.8   13.6
AK 3215                 -156.93 64.73    37   18.8   20.8   24.3   20.1   11.5   65.1   60.8   70.5   49.2   44.0   33.4   32.9
AK 3226                 -171.75 63.77     8   55.1   37.1   61.2   33.6   23.0   28.4   54.9   39.3   42.5   46.3   62.2   64.7
AK 3294                 -135.88 58.45    15  139.8  124.0   99.3   78.1   88.8  121.9  117.9  150.4  247.5  324.2  178.3  201.0
AK 3299                 -149.68 61.10   689   44.3   61.0   61.7   45.1   29.8   61.1   73.0   75.8  108.9  125.9   67.0   67.4
