AK 1017                 -155.78 58.55    13  -99.0  -99.0  -99.0  -99.0   35.0   48.1   58.2   86.6   84.6   73.9  -99.0  -99.0
AK 1240                 -147.51 61.02    14  340.4  259.0  240.4  187.8  196.2  161.0  188.1  370.3  441.0  457.9  265.9  316.1
AK 1243                 -148.89 63.39   656   25.6    9.8   19.1   17.9   25.6   65.3   86.5   87.0   63.6   44.0   19.7   24.2
AK 1269                 -134.13 56.00    15  289.4  167.1  167.9  149.2  102.3   85.6   70.4  103.5  257.0  382.7  295.3  218.6
AK 1308                 -146.65 60.23    56  292.8  193.3  190.3  220.9  244.1  129.9  163.3  247.8  411.0  404.4  231.5  245.8
AK 1312                 -166.12 68.87    14   13.9    6.5    6.8    9.1   10.2   15.8   58.4   69.3   58.3   37.6   18.2   16.7
AK 1314                 -162.15 58.63   145   53.6   27.6   42.7   58.5   58.2   79.1   94.0  150.6  150.9  159.5  106.2   76.3
AK 1318                 -166.05 61.77   132   36.7   23.0   33.5   25.8   39.8   57.9   88.7  102.2  129.7   78.9   46.1   47.5
AK 1321                 -144.60 59.80    16  354.0  262.9  275.3  205.2  172.5  116.7  135.0  247.8  404.2  415.1  295.8  326.1
AK 1325                 -164.93 54.60    54   67.2   57.0   45.1   55.7   38.7   53.2   75.2   74.7   99.3  112.1   85.1   65.5
AK 1451                 -150.05 61.97    76   28.8   40.6   49.3   37.8   29.3   65.4   67.6   90.8   98.0  100.6   48.2   76.5
AK 1466                 -144.77 65.57   285   11.1   10.9    8.0   10.0   15.1   56.5   65.2   54.0   30.6   35.6   23.0   21.3
AK 1475                 -143.72 66.63   171    0.4  -99.0  -99.0    3.4  -99.0   30.8   40.6   21.4  -99.0   12.7  -99.0  -99.0
AK 1492                 -148.50 67.50   561   18.7   11.6   13.3    9.1   18.3   42.8   57.2   60.3   36.5   28.0   19.1   23.6
AK 1497                 -149.55 68.07   991  -99.0  -99.0  -99.0  -99.0   33.1   54.1  -99.0  -99.0   39.9   31.3   20.7   20.7
AK 1574                 -146.05 65.05   366   12.8   10.1    9.8   12.1   21.9   71.5   93.5   87.9   40.9   27.2   25.1   24.6
AK 1684                 -141.93 64.07   482   14.1   12.4    3.9    7.4   23.9   42.3   63.5   47.9   27.6   16.5   12.4    9.9
AK 1716                 -158.40 56.30     9  174.5  215.2  209.6  167.1  189.1  167.0  114.8  147.5  280.9  264.3  283.5  205.0
AK 1824                 -144.45 61.53   180   34.0   40.2   11.1    7.9   14.2   28.6   28.5   31.6   34.2   41.3   30.3   59.0
AK 1926                 -149.83 62.88   381   54.5   45.5   65.7   49.4   38.0   68.4  114.2  154.8  134.6  120.8   64.5   72.5
AK 1977                 -144.07 65.83   189   15.8   11.1   10.3   10.2    4.4   15.8   37.4   42.6   17.3   27.3   25.5   27.2
AK 1987                 -144.61 65.48   280    8.2    5.2    5.0   14.6   18.0   58.8   57.3   52.5   32.2   30.9   16.2   20.2
AK 2005                 -149.18 64.30   177   18.9   12.4   13.3    9.1   20.5   59.4   77.8   76.8   37.0   34.0   24.4   25.7
AK 201                  -158.57 59.28    21   66.3   59.3   67.7   91.6   79.2   72.0   53.9  128.1  152.7  103.6   82.4   95.1
AK 2019                 -145.52 64.05   335   29.5   17.7   18.7   17.1   29.9   70.8   78.2   57.0   39.2   40.9   35.1   25.1
AK 2102                 -162.72 55.20    29   84.6   65.6   61.2   71.6   63.8   61.3   70.4   96.1  118.4  136.9  114.6  102.3
AK 2104                 -150.18 67.25   320    6.7   11.1   15.3   12.7   25.9   62.0   81.7   94.8   74.4   41.9   21.1  -99.0
AK 2107                 -147.83 64.87   189   17.0   12.0   12.6    9.0   16.6   51.1   63.9   68.7   32.0   32.2   27.3   32.6
AK 2112                 -147.83 64.93   290   18.1   12.5   14.5    9.5   19.8   57.8   64.5   73.3   34.7   31.6   27.6   32.1
AK 2126                 -150.40 70.42     2    3.9    1.0    7.1    3.1    0.0   10.1   35.0   35.8    5.7   15.4    5.4   10.2
AK 2144                 -149.67 60.38   136  101.6   78.6   48.7   41.4   32.0   34.7   37.6   75.9  138.3  174.6  103.9  102.6
AK 2149                 -149.97 60.48   115   43.6   46.6   17.1    4.1   22.2   28.0   35.4   56.3   83.4   80.0   43.6   54.1
AK 2177                 -145.50 60.50    13  239.3  229.8  235.0  188.7  175.7  158.4  127.8  235.5  417.4  398.3  255.0  271.5
AK 2227                 -133.14 55.48     7  297.8  297.0  242.5  298.2  130.3  102.3   90.4  116.5  228.1  521.1  403.2  367.4
AK 2247                 -158.20 61.87    46   17.8    9.1   14.3   17.9   19.0   54.9   53.5   64.0   57.4   53.2   32.0   34.9
AK 230                  -152.66 66.56   165   23.2   14.1   15.9   12.6   15.5   38.2   61.7   78.4   36.1   41.4   28.0   28.2
AK 2352                 -145.11 63.96   346   14.9    7.4    5.7   10.3   29.2   50.4   69.6   51.5   34.7   25.4   16.6   10.8
AK 243                  -149.13 60.97    76  204.1  121.0  122.2  106.4   59.2   57.7   65.0  103.4  162.2  207.8  135.1  143.1
AK 2457                 -158.52 59.05    26   50.0   33.6   44.7   36.3   38.5   47.7   62.8  109.0   97.3   74.8   53.2   56.6
AK 2465                 -158.83 59.18    12   57.8   35.0   46.7   39.9   44.5   61.1   67.3  109.2  101.3   82.9   59.2   59.1
AK 2522                 -144.04 63.66   378   28.1   12.9   16.3   16.9   42.5   41.3   39.5   44.8  -99.0   18.7   20.4   27.2
AK 2568                 -144.60 63.67   412   24.2   11.1   15.2   14.9   46.3   53.0   76.9   69.9   42.9   34.7   28.5   28.7
AK 2587                 -166.53 53.90     4  218.0  170.7  147.7  114.3   97.7   63.8   55.7   61.4  138.2  217.3  175.1  214.0
AK 26                   -176.65 51.88     5  139.8  103.8  103.0  130.8   93.5   85.2   83.9   93.1  148.3  171.7  200.8  176.0
AK 260                  -157.87 67.08    37   32.2   22.4   23.3   34.6   32.0   41.0   79.8  122.0   91.5   38.4   18.4   56.9
AK 2607                 -141.20 64.78   259   16.9   12.9    8.2   11.9   24.5   45.6   62.1   53.6   35.6   27.6   19.6   25.4
AK 2648                 -149.43 61.23   653    0.8   16.8   34.0   14.7   17.1   43.4   49.1   57.6   82.8   40.9   38.1   31.2
AK 2656                 -149.43 61.29   183   34.1   26.6   24.6   26.0   24.1   41.5   54.5   59.1   68.2   59.7   69.2   42.6
AK 2665                 -150.28 62.53   232   80.1   56.6   83.4  -99.0  -99.0  101.7  119.1  -99.0  138.4  134.6   85.7   74.3
AK 270                  -151.77 68.17   640   15.5   10.3    8.2   14.0   18.8   46.3   52.1   36.4   23.9   31.8    5.6   18.5
AK 2707                 -147.10 64.67   167   19.4   11.9   13.5   11.4   19.9   52.3   76.2   69.9   38.2   33.0   23.6   24.9
AK 2730                 -149.17 61.47    12   38.1   28.3   28.2   25.3   26.1   50.9   67.8   65.9   74.5   57.1   42.1   42.6
AK 2770                 -135.22 58.97    16  110.7  117.6   67.5   52.5   42.8   58.3   50.2   82.4  176.5  204.8  119.2   78.9
AK 2785                 -136.67 58.20     6  328.1  230.3  255.0  184.3  168.5  103.5  125.6  198.0  415.8  471.7  341.7  298.5
AK 280                  -150.02 61.17    35   27.3   24.0   24.2   22.8   21.2   30.5   45.8   64.6   73.0   65.7   34.9   33.3
AK 2820                 -149.80 61.25    59   28.2   26.1   27.1   22.0   20.3   32.1   50.8   62.5   72.1   58.2   32.0   36.0
AK 2825                 -164.51 62.77     4   30.6   18.9   29.2   13.0   24.9   32.7   64.0   63.7   74.1   41.1   36.2   43.5
AK 2835                 -145.08 61.44   568  -99.0  -99.0   47.0   13.1   17.4   59.6   26.6   49.9   74.1   82.9   82.2  -99.0
AK 2952                 -147.17 61.95  1017   20.6   22.5   23.1   14.7   31.2   77.7   70.8   59.1   31.6   21.1   23.3   32.3
AK 2968                 -147.87 64.82   133   16.2   10.7   10.8    9.3   17.7   43.2   57.4   58.8   27.6   30.7   24.2   29.7
AK 3009                 -153.62 62.53   323   14.0   16.1   22.0   20.6   30.9   67.7   87.8   90.6   57.8   47.0   18.2   23.9
