68.189.12.146	"12:29 pm  Friday September 11, 2020"	316	2018.04.01	"*_SCU_Pt8_ "
68.189.12.146	"02:53 pm  Friday September 11, 2020"	81	2018.04.01	"*_SCU_Pt10_ "
68.189.12.146	"03:39 pm  Friday September 11, 2020"	81	2018.04.01	"*_SCU_Pt10_ "
68.189.12.146	"12:01 pm  Sunday September 13, 2020"	427	2018.04.01	"*_LNU_Walbridge_1_ "
68.189.12.146	"03:34 pm  Sunday September 13, 2020"	427	2018.04.01	"*_LNU_Walbridge_1_ "
68.189.12.146	"10:51 pm  Tuesday September 15, 2020"	1437	2018.04.01	"Multiple_Climates"
68.189.12.146	"10:52 pm  Tuesday September 15, 2020"	1437	2018.04.01	"Multiple_Climates"
68.189.12.146	"10:59 pm  Tuesday September 15, 2020"	545	2018.04.01	"*_HSW_ "
68.189.12.146	"07:47 am  Wednesday September 16, 2020"	545	2018.04.01	"*_HSW_ "
170.144.254.94	"10:02 am  Thursday September 17, 2020"	40	2018.04.01	"*_SUPERIOR_AZ"
170.144.254.94	"02:27 pm  Thursday September 17, 2020"	20	2018.04.01	"*_SUPERIOR_AZ"
68.189.12.146	"08:04 pm  Friday September 18, 2020"	1340	2018.04.01	"*_CZU_Complex_2_(BigBasin)_ _ "
68.189.12.146	"09:05 am  Saturday September 19, 2020"	162	2018.04.01	"*_Meyers_ "
184.191.160.153	"10:17 am  Saturday September 19, 2020"	98	2018.04.01	"*_Valley_Fire_BAER_ "
68.189.12.146	"10:57 am  Saturday September 19, 2020"	142	2018.04.01	"*_Meyers_ "
170.144.218.46	"08:58 am  Tuesday September 22, 2020"	12	2018.04.01	"*_CORDES_AZ"
170.144.218.46	"12:33 pm  Tuesday September 22, 2020"	14	2018.04.01	"*_SUPERIOR_AZ"
170.144.218.46	"01:17 pm  Tuesday September 22, 2020"	7	2018.04.01	"*_SUPERIOR_AZ"
170.144.250.175	"08:19 am  Sunday September 27, 2020"	120	2018.04.01	"*_El_Dorado_Fire_ "
170.144.225.92	"03:30 pm  Wednesday September 30, 2020"	18	2018.04.01	"*_WALDEN_CO"
170.144.225.92	"03:35 pm  Wednesday September 30, 2020"	18	2018.04.01	"*_WALDEN_CO"
170.144.225.92	"03:46 pm  Wednesday September 30, 2020"	18	2018.04.01	"*_WALDEN_CO"
170.144.229.203	"04:30 pm  Wednesday September 30, 2020"	18	2018.04.01	"*_ESTES_PARK_1N_CO"
170.144.225.92	"05:54 pm  Wednesday September 30, 2020"	18	2018.04.01	"*_WALDEN_CO"
170.144.225.92	"05:55 pm  Wednesday September 30, 2020"	18	2018.04.01	"*_GRAND_LAKE_CO"
170.144.225.92	"05:59 pm  Wednesday September 30, 2020"	18	2018.04.01	"*_WALDEN_CO_ "
170.144.225.92	"06:03 pm  Wednesday September 30, 2020"	18	2018.04.01	"*_WALDEN_CO_ "
170.144.202.26	"06:25 pm  Wednesday September 30, 2020"	18	2018.04.01	"*_WALDEN_CO_ "
170.144.202.26	"06:39 pm  Wednesday September 30, 2020"	18	2018.04.01	"*_WALDEN_CO_ "
170.144.202.26	"06:41 pm  Wednesday September 30, 2020"	18	2018.04.01	"*_WALDEN_CO_ "
98.146.112.130	"07:09 pm  Wednesday September 30, 2020"	124	2018.04.01	"*_WALDEN_CO_ "
170.144.203.223	"07:44 pm  Wednesday September 30, 2020"	124	2018.04.01	"*_WALDEN_CO_ "
170.144.229.203	"01:06 pm  Thursday October 1, 2020"	18	2018.04.01	"*_ESTES_PARK_1N_CO"
170.144.244.80	"03:12 pm  Saturday October 3, 2020"	44	2018.04.01	"*_MONTEREY_CA_ "
170.144.244.80	"04:55 pm  Saturday October 3, 2020"	135	2018.04.01	"*_MONTEREY_CA_ "
170.144.245.25	"05:00 pm  Saturday October 3, 2020"	135	2018.04.01	"*_MONTEREY_CA_ "
170.144.226.74	"03:02 pm  Monday October 5, 2020"	48	2018.04.01	"*_LIVINGSTON_CAA_AP_MT_test1_ _ "
170.144.226.74	"03:13 pm  Monday October 5, 2020"	48	2018.04.01	"*_LIVINGSTON_CAA_AP_MT_test1_ _ "
170.144.234.69	"04:00 pm  Monday October 5, 2020"	71	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.205.78	"06:39 am  Tuesday October 6, 2020"	27	2018.04.01	"*_FENN_RS_ID_ "
170.144.205.78	"12:54 pm  Tuesday October 6, 2020"	46	2018.04.01	"*_FENN_RS_ID_ "
170.144.227.99	"02:02 pm  Wednesday October 7, 2020"	8	2018.04.01	"*_Big_Hollow_River_WA_ "
170.144.206.153	"03:40 pm  Wednesday October 7, 2020"	190	2018.04.01	"*_MIAMI_AZ_ _ "
170.144.217.216	"05:55 pm  Wednesday October 7, 2020"	242	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.203.149	"06:36 pm  Wednesday October 7, 2020"	356	2018.04.01	"*_FishCrk_Riverside_ "
170.144.203.149	"06:42 pm  Wednesday October 7, 2020"	356	2018.04.01	"*_FishCrk_Riverside_ "
170.144.203.149	"06:42 pm  Wednesday October 7, 2020"	76	2018.04.01	"*_FishCrk_Riverside_ "
170.144.217.216	"07:32 pm  Wednesday October 7, 2020"	430	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.217.216	"07:32 pm  Wednesday October 7, 2020"	430	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.217.216	"07:33 pm  Wednesday October 7, 2020"	430	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.217.216	"07:33 pm  Wednesday October 7, 2020"	430	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.217.216	"07:34 pm  Wednesday October 7, 2020"	430	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.217.216	"07:35 pm  Wednesday October 7, 2020"	430	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.217.216	"07:46 pm  Wednesday October 7, 2020"	430	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.217.216	"07:50 pm  Wednesday October 7, 2020"	430	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.217.216	"07:54 pm  Wednesday October 7, 2020"	430	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.217.216	"07:55 pm  Wednesday October 7, 2020"	416	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.217.216	"07:57 pm  Wednesday October 7, 2020"	276	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.250.28	"06:52 am  Thursday October 8, 2020"	27	2018.04.01	"*_FENN_RS_ID_ "
170.144.207.237	"08:42 am  Thursday October 8, 2020"	430	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.207.237	"09:08 am  Thursday October 8, 2020"	228	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.207.237	"09:11 am  Thursday October 8, 2020"	228	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.207.237	"09:12 am  Thursday October 8, 2020"	228	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.207.237	"09:13 am  Thursday October 8, 2020"	228	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.207.237	"09:14 am  Thursday October 8, 2020"	228	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.207.237	"09:15 am  Thursday October 8, 2020"	228	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.207.237	"09:38 am  Thursday October 8, 2020"	242	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.207.237	"09:38 am  Thursday October 8, 2020"	242	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.207.237	"09:39 am  Thursday October 8, 2020"	242	2018.04.01	"*_CASCADIA_R_S_OR_ "
166.2.22.151	"10:30 am  Thursday October 8, 2020"	11	2018.04.01	"*_Bull_Run_OR_ _ "
170.144.215.235	"10:39 am  Thursday October 8, 2020"	16	2018.04.01	"*_Big_Hollow_River_WA_ _ "
129.101.195.173	"10:40 am  Thursday October 8, 2020"	19	2018.04.01	"*_PORTLAND_WB_AP_OR_ "
170.144.211.115	"10:50 am  Thursday October 8, 2020"	120	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.211.115	"12:12 pm  Thursday October 8, 2020"	191	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.211.115	"12:12 pm  Thursday October 8, 2020"	191	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.207.134	"04:29 pm  Friday October 9, 2020"	282	2018.04.01	"*_CASCADIA_Lionshead_ "
170.144.218.216	"09:03 am  Saturday October 10, 2020"	204	2018.04.01	"*_CASCADIA_Lionshead_ "
170.144.218.246	"10:59 am  Saturday October 10, 2020"	342	2018.04.01	"Multiple_Climates"
170.144.218.216	"01:41 pm  Saturday October 10, 2020"	1000	2018.04.01	"*_CASCADIA_Lionshead_ "
170.144.226.49	"02:35 pm  Saturday October 10, 2020"	297	2018.04.01	"*_CASCADIA_R_S_OR_ "
170.144.215.23	"02:38 pm  Tuesday October 13, 2020"	48	2018.04.01	"*_MYSTIC_LAKE_MT_ "
170.144.215.23	"03:45 pm  Tuesday October 13, 2020"	48	2018.04.01	"*_LIVINGSTON_CAA_AP_MT_ "
166.2.37.156	"12:59 pm  Wednesday October 14, 2020"	3	2018.04.01	"*_Raspberry_ "
166.2.37.156	"01:18 pm  Wednesday October 14, 2020"	3	2018.04.01	"*_Raspberry_ "
166.2.37.156	"01:55 pm  Wednesday October 14, 2020"	23	2018.04.01	"*_MinersGulch_ "
166.2.37.156	"09:30 am  Thursday October 15, 2020"	41	2018.04.01	"*_Peterson_Miners_Gulch_ "
166.2.37.156	"10:36 am  Thursday October 15, 2020"	41	2018.04.01	"*_Peterson_Miners_Gulch_ "
166.2.37.156	"01:17 pm  Thursday October 15, 2020"	7	2018.04.01	"*_Upper_Still_hdwts_ "
166.2.37.156	"03:03 pm  Thursday October 15, 2020"	8	2018.04.01	"*_BearWallow_ "
170.144.234.164	"11:02 am  Saturday October 17, 2020"	9	2018.04.01	"*_Meddler_AZ_ "
166.2.37.156	"04:32 pm  Saturday October 17, 2020"	41	2018.04.01	"*_Peterson_Miners_Gulch_ "
166.2.37.156	"10:57 am  Sunday October 18, 2020"	41	2018.04.01	"*_Upper_Still_hdwts_ "
166.2.37.156	"11:21 am  Sunday October 18, 2020"	41	2018.04.01	"*_Peterson_Miners_Gulch_ "
166.2.37.156	"11:44 am  Sunday October 18, 2020"	3	2018.04.01	"*_Raspberry_ "
166.2.37.156	"12:30 pm  Sunday October 18, 2020"	41	2018.04.01	"*_Upper_Still_hdwts_ "
170.144.220.238	"09:16 am  Monday October 19, 2020"	48	2018.04.01	"*_LIVINGSTON_CAA_AP_MT_PR1_ _ "
170.144.220.238	"09:45 am  Monday October 19, 2020"	48	2018.04.01	"*_LIVINGSTON_CAA_AP_MT_PR1_ _ _ "
166.3.31.75	"08:24 am  Tuesday October 20, 2020"	9	2018.04.01	"*_Meddler_AZ_ "
166.3.31.75	"09:16 am  Tuesday October 20, 2020"	9	2018.04.01	"*_Meddler_ "
166.3.31.75	"11:26 am  Thursday October 22, 2020"	12	2018.04.01	"*_Sears_LSM2_AZ_ "
166.3.31.75	"11:32 am  Thursday October 22, 2020"	19	2018.04.01	"*_Sears_LSM34_AZ_ "
166.3.31.75	"11:52 am  Thursday October 22, 2020"	19	2018.04.01	"*_Sears_LSM34_AZ_ "
166.3.31.75	"12:51 pm  Thursday October 22, 2020"	19	2018.04.01	"*_Sears_LSM34_AZ_ "
166.3.31.75	"12:57 pm  Thursday October 22, 2020"	19	2018.04.01	"*_Sears_LSM34_AZ_ "
166.3.31.75	"01:14 pm  Thursday October 22, 2020"	12	2018.04.01	"*_Sears_LSM2_AZ_ "
206.170.189.88	"07:31 pm  Thursday October 22, 2020"	565	2018.04.01	"*_SAINT_HELENA_CA"
206.170.189.88	"06:32 am  Friday October 23, 2020"	565	2018.04.01	"*_SAINT_HELENA_CA"
206.170.189.88	"06:32 am  Friday October 23, 2020"	565	2018.04.01	"*_SAINT_HELENA_CA"
206.170.189.88	"09:41 am  Friday October 23, 2020"	565	2018.04.01	"*_SAINT_HELENA_CA"
170.144.193.199	"10:19 am  Friday October 23, 2020"	152	2018.04.01	"*_Upper_Mad_River_-_August_Cx_ "
170.144.206.191	"01:59 pm  Friday October 23, 2020"	32	2018.04.01	"*_Hidden_Pay_WB_CITY_AZ_ "
170.144.206.191	"02:02 pm  Friday October 23, 2020"	32	2018.04.01	"*_Hidden_Pay_WB_CITY_AZ_ "
170.144.206.191	"02:12 pm  Friday October 23, 2020"	32	2018.04.01	"*_Hidden_Pay_WB_CITY_AZ_ "
170.144.206.191	"02:31 pm  Friday October 23, 2020"	32	2018.04.01	"*_Hidden_Pay_WB_CITY_AZ_ "
170.144.206.191	"03:00 pm  Friday October 23, 2020"	32	2018.04.01	"*_Hidden_Pay_WB_CITY_AZ_ "
170.144.193.199	"03:56 pm  Friday October 23, 2020"	292	2018.04.01	"*_South_Fork_Trinity_River_ "
206.170.189.88	"09:29 pm  Friday October 23, 2020"	565	2018.04.01	"*_SAINT_HELENA_CA"
170.144.192.246	"07:13 am  Monday October 26, 2020"	32	2018.04.01	"*_Hidden_Pay_WB_CITY_AZ_ _ "
170.144.192.246	"07:14 am  Monday October 26, 2020"	32	2018.04.01	"*_Hidden_Pay_WB_CITY_AZ_ _ "
170.144.192.246	"07:36 am  Monday October 26, 2020"	32	2018.04.01	"*_Hidden_Pay_WB_CITY_AZ_ _ "
170.144.192.246	"09:27 am  Monday October 26, 2020"	12	2018.04.01	"*_Sears_lsm2_CAREFREE_AZ_ "
170.144.192.246	"09:28 am  Monday October 26, 2020"	12	2018.04.01	"*_Sears_lsm2_CAREFREE_AZ_ "
170.144.192.246	"10:18 am  Monday October 26, 2020"	19	2018.04.01	"*_Sears_lsm34_CAREFREE_AZ_ _ "
170.144.199.120	"09:05 am  Wednesday October 28, 2020"	32	2018.04.01	"*_Hidden_Pay_WB_CITY_AZ_ _ "
170.144.199.120	"12:38 pm  Wednesday October 28, 2020"	32	2018.04.01	"*_Hidden_Pay_WB_CITY_AZ_ _ _ "
170.144.247.198	"10:00 am  Thursday October 29, 2020"	32	2018.04.01	"*_Hidden_Pay_WB_CITY_AZ_ _ _ _ "
170.144.87.22	"09:32 am  Friday October 30, 2020"	216	2018.04.01	"*_Riverside_ "
166.5.49.141	"02:52 pm  Friday October 30, 2020"	137	2018.04.01	"*_Red_Salmon_2020_ "
166.5.50.138	"03:13 pm  Saturday October 31, 2020"	24	2018.04.01	"*_FoxFire_ "
170.144.216.0	"08:06 pm  Saturday November 7, 2020"	162	2018.04.01	"Multiple_Climates"
170.144.237.131	"12:05 pm  Monday November 9, 2020"	22	2018.04.01	"*_ALPINE_AZ"
170.144.237.131	"01:39 pm  Monday November 9, 2020"	22	2018.04.01	"*_ALPINE_AZ"
170.144.237.131	"01:51 pm  Monday November 9, 2020"	80	2018.04.01	"*_ALPINE_AZ"
170.144.231.30	"06:20 am  Tuesday November 10, 2020"	22	2018.04.01	"*_ALPINE_AZ"
170.144.231.30	"07:05 am  Tuesday November 10, 2020"	76	2018.04.01	"*_ALPINE_AZ"
71.193.10.94	"02:10 pm  Monday November 23, 2020"	1832	2018.04.01	"*_NEWARK_CA_ "
71.193.10.94	"02:46 pm  Monday November 23, 2020"	1832	2018.04.01	"*_NEWARK_CA_ "
68.189.12.146	"04:22 pm  Monday November 30, 2020"	187	2018.04.01	"*_Creek1_ "
206.170.189.88	"02:06 pm  Tuesday December 1, 2020"	9970	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"07:05 pm  Tuesday December 1, 2020"	4848	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"03:32 pm  Wednesday December 2, 2020"	9970	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"03:41 pm  Wednesday December 2, 2020"	9970	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"08:06 am  Thursday December 3, 2020"	9970	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"08:06 am  Thursday December 3, 2020"	9970	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"08:27 am  Thursday December 3, 2020"	9970	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"09:33 am  Thursday December 3, 2020"	9970	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"03:09 pm  Thursday December 3, 2020"	9970	2018.04.01	"*_SHASTA_DAM_CA"
99.118.22.38	"03:26 pm  Thursday December 3, 2020"	9970	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"03:29 pm  Thursday December 3, 2020"	9970	2018.04.01	"*_SHASTA_DAM_CA"
68.6.95.223	"06:40 pm  Thursday December 3, 2020"	318	2018.04.01	"*_AUBURN_CA_ "
206.170.189.88	"08:42 am  Friday December 4, 2020"	9970	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"08:47 am  Friday December 4, 2020"	1000	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"03:38 pm  Friday December 4, 2020"	9970	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"04:38 pm  Friday December 4, 2020"	9970	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"09:26 am  Saturday December 5, 2020"	9970	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"07:15 am  Sunday December 6, 2020"	3306	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"08:12 am  Monday December 7, 2020"	3330	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"08:53 am  Monday December 7, 2020"	9970	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"08:55 am  Tuesday December 8, 2020"	3306	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
50.37.127.51	"11:58 am  Wednesday December 9, 2020"	1	2018.04.01	"*_CHERRY_CREEK_DAM_CO_ "
50.37.127.51	"11:58 am  Wednesday December 9, 2020"	1	2018.04.01	"*_CHERRY_CREEK_DAM_CO_ "
50.37.127.51	"12:00 pm  Wednesday December 9, 2020"	1	2018.04.01	"*_CHERRY_CREEK_DAM_CO_ "
104.220.27.25	"07:51 am  Monday December 14, 2020"	9970	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"10:11 am  Monday December 14, 2020"	1910	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"11:35 am  Monday December 14, 2020"	9970	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
75.140.101.131	"03:16 pm  Tuesday December 15, 2020"	252	2018.04.01	"*_BondFire_ "
75.140.101.131	"05:13 pm  Tuesday December 15, 2020"	252	2018.04.01	"*_BondFire_ "
206.170.189.88	"08:32 am  Wednesday December 16, 2020"	1910	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"08:51 am  Wednesday December 16, 2020"	8662	2018.04.01	"*_SHASTA_DAM_CA"
75.140.101.131	"08:53 am  Wednesday December 16, 2020"	252	2018.04.01	"*_BondFire_ "
206.170.189.88	"08:59 am  Wednesday December 16, 2020"	8662	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"09:12 am  Wednesday December 16, 2020"	8662	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"09:26 am  Wednesday December 16, 2020"	8662	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"10:02 am  Wednesday December 16, 2020"	323	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"02:53 pm  Wednesday December 16, 2020"	259	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"03:21 pm  Wednesday December 16, 2020"	261	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"06:56 pm  Wednesday December 16, 2020"	261	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"06:56 pm  Wednesday December 16, 2020"	259	2018.04.01	"*_TUSTIN_IRVINE_RANCH_CA"
206.170.189.88	"12:21 pm  Thursday December 17, 2020"	323	2018.04.01	"*_SHASTA_DAM_CA"
206.170.189.88	"03:00 pm  Monday December 28, 2020"	194	2018.04.01	"*_MONTEREY_CA_CGS_ "
206.170.189.88	"01:36 pm  Tuesday December 29, 2020"	194	2018.04.01	"*_MONTEREY_CA_CGS_ "
206.170.189.88	"10:26 am  Wednesday December 30, 2020"	194	2018.04.01	"*_MONTEREY_CA_CGS_ "
