AK 1017                 -155.78 58.55    13  -99.0  -99.0  -99.0  -99.0   41.1   47.4   48.2   94.4   79.6   67.8  -99.0  -99.0
AK 1240                 -147.51 61.02    14  253.6  239.9  151.4  141.3  206.8  162.1  186.8  414.0  415.2  442.6  271.4  297.9
AK 1243                 -148.89 63.39   656   21.3   10.6   13.8   13.8   23.0   67.3   85.8   89.5   68.2   38.5   20.5   22.7
AK 1269                 -134.13 56.00    15  169.5  191.0  116.0   87.8  109.3   75.5   66.6   90.9  215.3  353.1  314.3  174.3
AK 1308                 -146.65 60.23    56  216.3  170.7  120.5  165.8  278.7  125.8  158.9  290.1  359.8  384.4  236.1  236.7
AK 1312                 -166.12 68.87    14   18.7    7.1   10.8   10.5   10.6   19.4   50.4   78.0   61.0   26.0   19.2   15.8
AK 1314                 -162.15 58.63   145   48.6   26.9   39.5   51.2   65.2   88.9   71.1  167.1  161.0  125.0  110.8   69.6
AK 1318                 -166.05 61.77   132   31.6   28.1   40.9   25.7   40.1   78.5   66.4  115.4  127.7   63.3   46.5   40.1
AK 1321                 -144.60 59.80    16  255.3  222.9  165.7  154.2  189.2  121.5  147.7  276.9  353.4  445.6  309.6  268.9
AK 1325                 -164.93 54.60    54   65.1   59.2   44.4   42.1   38.8   57.8   53.7   83.3  108.3   95.3   83.9   71.9
AK 1451                 -150.05 61.97    76   23.4   41.0   33.5   28.2   26.9   66.8   69.6   98.6  101.8   88.8   50.0   75.9
AK 1466                 -144.77 65.57   285    9.3   11.2    9.3    8.9   12.8   58.2   55.1   50.3   31.8   37.8   23.7   16.5
AK 1475                 -143.72 66.63   171    0.3  -99.0  -99.0    3.0  -99.0   29.0   34.7   19.9  -99.0   14.3  -99.0  -99.0
AK 1492                 -148.50 67.50   561   15.7   13.3   12.7    7.7   14.1   37.6   47.0   57.9   38.0   26.5   17.9   20.7
AK 1497                 -149.55 68.07   991  -99.0  -99.0  -99.0  -99.0   24.3   48.4  -99.0  -99.0   40.7   30.2   19.1   18.3
AK 1574                 -146.05 65.05   366   11.0    9.5   12.9   11.4   19.0   74.2   78.4   83.0   44.5   27.2   25.5   19.7
AK 1684                 -141.93 64.07   482   10.4   12.6    3.7    6.4   19.5   50.6   62.8   46.0   28.4   19.6   14.4    7.2
