AK 1017                 -155.78 58.55    13  -99.0  -99.0  -99.0  -99.0   31.9   43.1   59.2   82.4   85.6   78.4  -99.0  -99.0
AK 1240                 -147.51 61.02    14  293.3  245.0  191.5  163.8  202.7  152.4  197.8  344.1  463.7  465.0  274.9  361.5
AK 1243                 -148.89 63.39   656   25.1   10.8   16.2   15.9   28.2   65.9   78.4   91.3   80.8   40.3   22.1   27.4
AK 1269                 -134.13 56.00    15  202.5  189.4  124.4  108.9  102.5   82.9   77.9   90.7  238.1  343.4  268.4  217.6
AK 1308                 -146.65 60.23    56  247.7  175.7  146.6  193.8  247.4  106.5  190.4  211.9  397.5  413.5  239.4  287.9
AK 1312                 -166.12 68.87    14   17.1    9.7    9.1   11.7   10.4   15.7   48.1   70.0   55.8   31.0   22.5   16.2
AK 1314                 -162.15 58.63   145   51.7   27.8   51.4   48.9   54.6   77.4   88.4  163.3  160.7  152.9  153.5   71.3
AK 1318                 -166.05 61.77   132   34.6   29.0   39.1   26.1   34.9   63.1   70.4  138.9  130.5   70.1   58.3   39.6
AK 1321                 -144.60 59.80    16  292.0  232.5  197.2  183.4  175.6  106.4  183.4  213.9  371.0  478.4  298.5  343.9
AK 1325                 -164.93 54.60    54   60.2   51.0   48.8   40.0   35.9   57.2   61.7   79.4  124.3  100.9  100.1   69.3
AK 1451                 -150.05 61.97    76   28.2   41.2   42.1   32.1   31.6   65.7   63.1   97.3  122.1   92.2   53.8   90.4
AK 1466                 -144.77 65.57   285    9.7   12.5    9.2    9.7   15.8   53.6   56.1   58.9   36.2   40.4   27.7   20.3
AK 1475                 -143.72 66.63   171    0.3  -99.0  -99.0    3.5  -99.0   26.8   39.6   22.7  -99.0   14.5  -99.0  -99.0
AK 1492                 -148.50 67.50   561   16.7   12.8   14.6   10.0   16.2   36.9   50.3   60.2   47.0   28.6   22.4   24.1
AK 1497                 -149.55 68.07   991  -99.0  -99.0  -99.0  -99.0   27.9   47.6  -99.0  -99.0   50.1   32.5   24.0   21.3
AK 1574                 -146.05 65.05   366   11.9   11.2   10.5   12.0   23.0   65.8   74.8  100.5   52.5   29.3   32.8   23.5
AK 1684                 -141.93 64.07   482   10.8   14.1    3.9    6.6   24.8   49.4   63.2   51.5   28.9   21.3   14.7    9.7
AK 1716                 -158.40 56.30     9  148.4  190.6  222.6  125.9  170.6  151.6  121.9  134.3  306.0  260.5  354.2  207.0
AK 1824                 -144.45 61.53   180   26.8   38.8    8.5    7.0   16.0   30.5   32.0   29.5   33.2   47.2   31.4   62.4
AK 1926                 -149.83 62.88   381   55.7   49.1   54.8   43.1   41.7   68.7  103.9  163.9  174.5  105.7   72.2   84.0
AK 1977                 -144.07 65.83   189   13.8   13.0   12.3    9.6    4.7   15.5   33.1   46.1   19.8   32.2   30.2   25.7
AK 1987                 -144.61 65.48   280    7.2    6.0    5.7   14.0   19.1   57.0   49.4   57.6   37.8   35.6   19.7   19.2
AK 2005                 -149.18 64.30   177   19.1   13.5   12.6    8.5   22.6   54.6   66.5   86.2   49.4   33.0   29.8   27.6
AK 201                  -158.57 59.28    21   70.6   60.7   79.1   78.2   75.6   65.3   52.0  128.7  157.1  114.8  122.8   94.3
AK 2019                 -145.52 64.05   335   24.6   19.6   17.5   15.1   33.1   73.7   71.7   61.1   45.1   44.2   39.8   26.3
AK 2102                 -162.72 55.20    29   74.5   55.1   66.8   52.1   60.4   61.1   61.7   94.9  142.5  121.0  142.7  109.7
AK 2104                 -150.18 67.25   320    6.7   12.7   18.1   13.7   23.0   52.6   67.5   95.6   97.0   40.7   26.8  -99.0
AK 2107                 -147.83 64.87   189   16.2   13.2   12.8    8.8   17.7   44.7   52.5   76.8   41.2   32.1   33.5   32.5
AK 2112                 -147.83 64.93   290   17.3   13.7   15.0    9.4   21.1   50.2   52.8   82.0   44.7   31.4   33.8   31.8
AK 2126                 -150.40 70.42     2    3.9    0.9    9.7    3.9    0.0    9.2   33.4   32.9    7.5   14.1    6.1   11.1
AK 2144                 -149.67 60.38   136   93.0   75.2   42.5   36.6   29.1   29.7   36.7   66.3  152.2  165.6  106.0  121.3
AK 2149                 -149.97 60.48   115   40.2   43.8   15.0    3.6   20.3   24.3   34.6   50.0   91.3   75.8   44.7   63.4
AK 2177                 -145.50 60.50    13  199.6  209.1  177.1  166.0  181.2  139.8  153.1  205.0  400.6  424.1  260.7  305.2
AK 2227                 -133.14 55.48     7  208.7  333.6  177.7  209.1  136.2   99.2   97.8  102.1  208.6  443.9  355.8  363.0
AK 2247                 -158.20 61.87    46   23.6   10.8   16.7   17.7   17.0   57.3   47.9   69.6   62.1   57.2   48.2   37.4
AK 230                  -152.66 66.56   165   28.1   17.3   20.3   13.7   15.1   31.8   49.9   82.4   49.3   36.6   38.8   31.5
AK 2352                 -145.11 63.96   346   12.2    8.1    5.3    9.1   32.3   53.8   64.6   54.6   38.9   28.1   18.8   11.2
AK 243                  -149.13 60.97    76  184.3  115.9  103.2   92.3   57.9   53.9   64.1   97.7  179.9  203.1  141.5  166.3
AK 2457                 -158.52 59.05    26   51.1   33.6   51.3   30.5   36.5   43.2   61.2  109.5  100.5   81.4   77.4   56.0
AK 2465                 -158.83 59.18    12   60.7   36.3   54.4   34.0   42.7   55.3   65.9  109.4  103.6   90.4   87.8   58.0
AK 2522                 -144.04 63.66   378   21.4   14.1   15.0   14.6   48.3   47.4   38.1   46.1  -99.0   21.9   22.4   27.9
AK 2568                 -144.60 63.67   412   18.8   12.1   13.7   12.9   52.5   59.3   73.6   71.8   45.6   39.2   31.4   29.9
AK 2587                 -166.53 53.90     4  193.9  155.4  154.4   84.4   98.2   64.1   44.3   67.0  176.7  194.5  198.5  224.6
AK 26                   -176.65 51.88     5  132.6   97.6  140.0  100.4   86.4   73.7   64.3  147.5  172.4  164.0  207.9  163.9
AK 260                  -157.87 67.08    37   48.6   34.7   36.3   42.3   30.0   36.9   65.9  121.1  111.9   33.4   30.7   65.9
AK 2607                 -141.20 64.78   259   13.7   14.9    9.3   10.8   25.1   52.0   59.3   61.3   39.9   38.3   25.4   24.5
AK 2648                 -149.43 61.23   653    0.8   16.1   28.9   12.7   17.3   41.7   47.8   56.9   94.1   39.6   40.7   36.5
AK 2656                 -149.43 61.29   183   31.5   25.5   20.8   22.4   24.5   40.1   53.0   58.7   77.7   57.8   74.0   49.8
AK 2665                 -150.28 62.53   232   81.1   59.2   70.8  -99.0  -99.0  101.0  109.5  -99.0  178.8  117.6   97.0   87.2
AK 270                  -151.77 68.17   640   15.9   13.2   10.0   15.3   16.5   44.4   43.9   37.2   30.4   31.7    7.5   19.8
AK 2707                 -147.10 64.67   167   18.1   13.1   13.7   10.9   21.3   48.4   63.7   79.3   48.7   34.2   29.3   24.9
AK 2730                 -149.17 61.47    12   34.9   27.6   23.6   21.7   27.2   49.9   66.1   66.4   85.6   55.6   45.3   49.7
AK 2770                 -135.22 58.97    16   81.8  134.6   49.1   42.4   47.2   56.6   60.1   76.5  158.7  216.3  119.2   75.3
AK 2785                 -136.67 58.20     6  239.0  264.4  182.3  154.6  168.8  102.0  153.2  172.7  368.1  492.8  327.6  289.5
AK 280                  -150.02 61.17    35   25.6   22.8   20.8   19.7   21.0   29.0   44.2   64.0   83.2   63.2   37.4   39.0
AK 2820                 -149.80 61.25    59   26.4   24.9   23.2   19.0   20.4   30.7   49.1   62.4   82.6   56.0   34.4   42.3
AK 2825                 -164.51 62.77     4   28.7   25.6   34.3   14.5   21.6   34.6   47.8   82.6   75.8   36.1   46.5   34.5
AK 2835                 -145.08 61.44   568  -99.0  -99.0   36.1   11.5   19.5   61.6   29.7   46.0   73.3   91.8   84.7  -99.0
AK 2952                 -147.17 61.95  1017   17.1   23.0   18.6   12.6   35.7   80.2   70.3   57.3   34.7   21.0   24.3   36.8
AK 2968                 -147.87 64.82   133   15.6   11.8   11.1    9.1   18.9   37.8   47.3   66.0   35.5   30.5   29.6   29.8
AK 3009                 -153.62 62.53   323   17.0   17.5   22.8   18.7   28.8   71.7   79.0  102.8   76.5   45.1   23.5   28.7
AK 302                  -149.33 61.62   151   26.6   20.9   21.3   15.8   28.0   48.4   67.4   75.4   94.3   56.1   39.9   41.7
AK 3072                 -133.62 57.27     9  141.5  149.8   67.6   72.6   88.2   85.2  103.0  123.1  214.8  278.3  197.5  172.4
AK 3082                 -149.92 66.01   144   12.4  -99.0  -99.0   11.4   15.8   32.3   40.9  -99.0   30.8   36.2  -99.0  -99.0
AK 3085                 -158.00 62.45    99   14.1   13.7   15.3   18.2   17.2   54.4   48.0   92.2   71.0   50.6   47.1   32.7
AK 310                  -134.58 57.50     3  120.2  125.3   73.3   62.2   70.0   61.3   85.6  112.7  210.8  287.1  190.4  139.7
AK 3160                 -147.33 65.00   494   21.1   16.5   16.3   11.0   38.2   55.1   82.2  132.7   74.9   51.9   59.5   36.9
AK 3175                 -145.27 66.57   131    8.9    7.5    9.8    7.2    3.1   19.3   22.3   27.4   21.3   19.6   32.0   23.9
AK 3198                 -134.90 58.25     8  127.7  143.3   82.9   70.9   90.9   76.1   94.0  107.8  187.9  272.5  186.9  -99.0
AK 3210                 -149.48 68.48   813   30.2    7.1   21.2   10.0    8.7   33.1  -99.0   73.0  -99.0   34.0    8.0   14.8
AK 3215                 -156.93 64.73    37   29.0   22.2   22.0   21.7   15.4   36.8   47.7   71.7   52.9   36.3   35.9   36.7
AK 3226                 -171.75 63.77     8   41.4   43.2   57.1   39.2   25.7   18.2   33.9   40.6   31.5   41.9   58.2   49.0
AK 3294                 -135.88 58.45    15  167.2  176.8   92.5   75.1  105.9   83.1  114.9  138.2  279.8  358.5  223.3  190.3
AK 3299                 -149.68 61.10   689   57.4   57.9   52.5   45.7   36.7   48.7   53.9   79.0  137.4  102.3   69.6   78.6
AK 3304                 -145.53 62.12   444   15.1   18.8   10.4    7.2   19.9   45.1   45.8   43.0   40.3   33.9   24.3   41.4
AK 332                  -159.53 61.58    26   24.9   19.0   28.7   23.4   25.9   47.4   55.6  101.5   78.2   54.2   69.3   43.8
AK 3465                 -145.45 62.15   479   12.5   16.7   10.1    6.8   20.5   44.3   46.3   40.1   42.9   28.7   20.3   31.0
AK 3473                 -147.30 61.90   902   11.6   20.9    7.3   11.3   28.0   62.1   69.0   46.4   57.2   27.8   15.6   26.3
AK 3475                 -135.73 58.42    11   82.9   86.5   45.5   36.0   42.2   60.4   84.0   86.7  152.6  178.2  113.7   88.0
AK 3490                 -135.43 59.23     9  142.0  166.6   87.7   73.2   65.7   43.1   45.8   64.2  166.6  315.9  206.1  159.1
AK 3500                 -135.45 59.27    53  129.9  149.8   91.4   70.2   64.1   39.6   51.1   68.4  169.2  290.3  189.2  149.9
AK 3504                 -136.35 59.45   250  123.2  159.1   75.7   52.4   55.7   40.0   30.6   55.0  131.3  197.1  137.6  119.5
AK 352                  -131.57 55.03    34  228.4  318.6  184.4  181.5  168.6  122.9  107.9  143.7  282.9  403.0  318.5  302.8
AK 3573                 -152.08 61.98   305  144.7   83.5   68.5   49.3   93.9   66.3   66.8  102.1  163.5  111.4  103.8  159.8
AK 3605                 -134.87 57.22     7  372.8  424.9  261.3  165.9  -99.0  -99.0  -99.0  142.3  -99.0  684.0  -99.0  -99.0
AK 363                  -134.10 58.32     7  268.3  265.8  178.3  128.9  162.0  149.2  192.9  238.4  456.9  577.9  331.4  253.0
AK 3650                 -132.63 55.48     5  235.5  291.7  170.5  163.4  109.2   92.9   76.7   94.0  288.0  427.6  320.2  300.3
AK 3655                 -159.76 62.18    35   25.7   19.1   28.0   25.6   21.8   35.1   43.6   80.4   74.6   47.3   54.5   37.9
AK 3665                 -151.50 59.63    27   78.1   60.5   53.0   38.3   29.9   24.9   39.0   52.9   95.6  100.6   86.7   93.3
AK 3672                 -151.65 59.75   305   69.4   57.4   51.2   38.4   41.5   36.0   49.1   69.5  115.6  123.9   85.2   88.5
AK 3695                 -135.44 58.11     9  160.0  155.7   89.2   58.2   70.7   70.8   79.5   97.7  171.8  281.2  224.3  167.2
AK 3720                 -149.63 60.91    49   24.4   32.7   19.5   10.3   13.7   27.7   44.3   45.3   71.1   68.4   42.8   40.3
AK 3731                 -149.80 61.62    81   33.8   27.0   16.7   19.5   46.5   48.2   71.5   81.9   72.6   69.5   36.0  -99.0
AK 3765                 -154.23 66.07   166   27.1   13.5   31.4   11.6    8.1   29.5   45.9   62.7   44.1   31.5   32.0   46.6
AK 3905                 -154.92 59.75    57   44.8   31.8   44.0   38.3   38.3   47.0   62.1  119.3  126.7  113.3   77.7   58.0
AK 3908                 -157.83 64.05   299   27.8   30.3   52.9   44.0  -99.0   57.1   58.6  116.6  105.9  -99.0  -99.0   58.1
AK 3910                 -153.68 65.98   372   50.8   25.1   36.4   33.0   12.9   47.2   63.3  108.4   94.1   56.0   59.6   55.0
AK 3925                 -153.23 59.75    92  -99.0  -99.0  -99.0  -99.0  -99.0  110.0  150.7  202.6  304.7  245.7  -99.0  -99.0
AK 3933                 -154.47 59.57    52   91.7   63.3   71.6   68.5   63.3   49.5   56.6   99.6  132.5  139.0  107.8   99.1
AK 396                  -145.53 68.12   630    4.2    4.2   12.8    9.9   13.4   28.2   55.2   35.6   38.2   17.3   10.1    6.2
AK 4100                 -134.58 58.37     4  121.3  130.8   82.1   68.9   97.5   83.7  118.0  128.4  211.2  251.2  156.8  126.4
AK 4155                 -133.94 56.97    14  166.6  161.5  105.2   90.3   87.0   85.3   77.3   94.1  185.7  236.8  138.7  177.5
AK 4333                 -154.13 57.45   110  -99.0  -99.0  -99.0  -99.0   69.1   50.4   53.6   84.4  153.4  -99.0  -99.0  -99.0
AK 4425                 -151.38 60.37    21   34.4   30.7   29.9   22.6   22.3   27.9   41.1   59.4   88.7   73.9   51.6   53.0
AK 452                  -173.18 52.83    21   97.8   82.7   84.9   78.9   76.4   76.4   87.3  188.7  209.9  140.9  126.2  109.0
AK 4546                 -151.25 60.57    26   34.5   27.6   29.8   24.5   29.4   29.6   41.8   61.3   93.8   85.1   50.4   47.4
AK 4567                 -144.75 61.67   378  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0  -99.0   25.2  -99.0   50.4  -99.0   52.7
AK 4590                 -131.65 55.35    24  322.7  440.7  252.8  258.7  245.6  193.2  178.5  233.2  407.8  601.8  443.7  387.4
AK 4621                 -148.27 64.90   488   22.8   13.9   15.4   19.5   32.2   60.2   80.3  113.9   62.2   38.8   41.3   30.4
AK 464                  -134.63 58.38    13  136.7  131.7   89.0   73.9  112.5  114.2  151.2  164.3  258.2  294.0  168.6  135.3
AK 4766                 -156.65 58.68    15   31.3   21.4   35.7   31.8   33.7   39.9   53.4   78.5   84.7   70.7   56.0   41.6
AK 4812                 -152.35 58.18     5  190.2  132.4  131.1  122.7  126.2  108.1   90.0  122.8  191.6  195.2  171.0  176.5
AK 4901                 -133.07 55.57     4  176.9  272.0  152.2  153.0   83.6   62.7   81.6   88.0  222.6  353.9  276.3  250.8
AK 4964                 -156.87 66.90    43   29.7   13.5   23.7   18.4   20.9   45.4   89.3  116.3   91.2   23.4   32.1   28.9
AK 4988                 -152.50 57.75    34  208.3  144.8  139.8  116.3  131.9  115.9   99.8  117.7  196.3  218.6  185.4  197.2
AK 5076                 -162.63 66.87     3   16.8   10.1   11.1   11.5    7.6   13.6   36.0   51.9   42.3   19.1   19.6   16.1
AK 5136                 -149.58 70.32    20    1.9    2.3    6.5    7.6    4.2   10.2   27.8   26.7   12.2   12.2    6.4    5.9
AK 522                  -134.83 57.08     6  420.4  486.2  284.0  273.3  182.8  137.6   86.2  124.4  424.1  763.1  671.7  527.6
AK 5366                 -152.28 63.88   214   16.0   10.9    8.3   15.8   25.6   54.2   51.5   84.3   36.1   30.8   25.3   26.5
AK 5374                 -159.03 59.57    21  -99.0   89.3  109.8   80.1  126.5  107.8  109.2  186.5  197.9  -99.0  -99.0  -99.0
AK 5397                 -146.68 62.45   724    8.1   15.0    8.2    8.7   29.9   57.5   64.5   37.6   40.8   32.4   15.4   29.9
AK 5425                 -153.99 57.53     6   93.1   63.6   55.9   48.6   29.4   45.4   37.1   62.3  100.1  108.5   91.2   90.3
AK 5454                 -147.90 60.05    15  408.4  392.0  393.7  441.5  391.3  132.8  164.5  269.5  519.2  682.8  528.9  587.3
AK 546                  -156.78 71.30     9    5.5    4.4    6.0    6.3    4.8    5.4   25.6   24.1   17.8   10.7    8.1    6.2
AK 5499                 -132.77 56.05     8  138.5  142.3   96.6   87.7   98.6   79.1   69.8   72.4  194.1  254.3  191.3  146.7
AK 5506                 -136.28 59.43   213   82.9  123.8   49.0   37.3   33.8   30.0   25.1   35.0  105.4  187.9  121.8   99.0
AK 5519                 -134.65 56.38     4  593.7  666.4  417.1  344.0  330.4  231.4  226.6  288.7  721.7 1043.5  798.5  685.9
AK 5534                 -148.52 65.53   161    7.2    2.0    6.9   10.1   19.3   42.9   38.9   66.4   40.6   22.9   19.8  -99.0
AK 558                  -143.62 70.13    12   14.2    6.9    9.2    7.1   11.2   13.5   34.3   30.5   21.0   20.0   10.7   10.8
AK 5604                 -148.08 60.51    15  536.8  441.0  370.7  399.3  330.9  210.2  264.9  341.4  640.7  745.3  608.7  736.6
AK 5607                 -144.48 62.98   939   27.6   30.8   22.7   22.1   49.4  111.2  123.2  107.1  105.9   65.6   35.5   28.8
AK 5644                 -150.65 65.00    84   22.0   13.0   14.7   14.5   22.9   49.9   68.7  100.3   71.1   40.7   33.4   30.9
AK 5733                 -149.27 61.57    46   25.3   19.8   15.7   16.1   24.2   41.9   58.5   63.3   77.5   45.4   33.4   39.1
AK 5757                 -142.99 61.41   381   32.3   35.7   16.9   14.1   26.8   52.6   68.8   53.3   86.5   78.9   46.6   60.5
AK 5769                 -155.62 62.97   105   30.0   19.8   24.4   24.3   23.4   41.5   50.5   78.7   67.2   49.5   49.0   50.6
AK 5778                 -148.97 63.72   631   22.3   15.3   16.5   10.8   25.8   68.3   80.6   76.2   54.8   34.5   32.8   32.1
AK 5868                 -146.32 59.47    14  191.2  132.1  106.3  105.8  118.0   64.5   54.1  119.3  221.9  285.8  135.6  209.8
AK 5880                 -147.18 65.21   287   28.2    8.6  -99.0    9.1   22.2   59.4   66.4  108.3   59.3   46.1   41.7   26.6
AK 5881                 -152.28 63.89   213   11.9    3.0   16.3   14.8   25.3   52.6   72.3   74.8   41.7   34.5   19.3    9.5
AK 5898                 -135.95 59.41   122   62.7   70.0   21.9   19.0    0.4   32.7   31.5   36.0   69.3  140.1   66.9   36.6
AK 602                  -151.06 59.73    20   85.4   69.8   56.1  -99.0  -99.0  -99.0  -99.0  -99.0   77.4  -99.0  121.7   97.5
AK 6058                 -162.05 64.70     6   48.3   27.9   31.1   29.6   14.2   25.5   44.3   91.5   80.5   41.0   70.9   41.7
AK 6078                 -163.73 62.12    14   15.4    9.2   15.7   16.2   16.3   42.2   47.0   95.2   68.0   36.1   38.2   24.4
AK 6147                 -143.00 62.38   870   11.1   14.9    5.9   10.8   27.2   70.5   72.4   40.6   30.7   23.4   13.4   15.0
AK 6309                 -149.08 64.55   109   18.3   11.6   10.4    8.5   17.8   49.4   67.5   84.2   46.6   32.0   25.2   24.4
AK 6450                 -151.58 60.10    64  -99.0   36.1  -99.0  -99.0  -99.0   33.2  -99.0  -99.0   76.8  -99.0  -99.0  -99.0
AK 6463                 -162.97 67.57    18   23.8   22.3    8.0   15.5   11.5  -99.0  -99.0  -99.0   57.6   31.0  -99.0  -99.0
AK 6496                 -165.43 64.50     4   26.3   21.4   16.0   21.1   13.6   30.2   49.2   72.8   66.3   35.9   33.3   22.0
AK 6562                 -147.80 60.77    12  -99.0  211.4  183.5  231.6  259.8  -99.0  172.6  224.7  503.6  472.0  388.2  293.3
AK 6566                 -168.95 63.32    10   32.9   22.7   32.0   23.1   16.6   22.7   29.4   74.9   67.8   87.0   57.6   24.6
