AK 1017                 -155.78 58.55    13  -99.0  -99.0  -99.0  -99.0   33.7   53.4   73.9   77.0   80.1   75.0  -99.0  -99.0
AK 1240                 -147.51 61.02    14  262.4  231.5  218.3  158.0  158.7  190.3  292.6  332.4  439.5  451.5  253.9  367.9
AK 1243                 -148.89 63.39   656   22.3    9.5   17.1   15.6   21.2   82.9   90.0   71.9   79.1   45.5   21.1   31.6
AK 1269                 -134.13 56.00    15  217.2  157.2  142.4  149.1   93.2  109.7   59.4   74.1  211.4  302.0  278.4  244.6
AK 1308                 -146.65 60.23    56  215.8  160.8  167.3  192.1  194.4  155.2  287.0  228.7  366.6  371.5  207.5  277.7
AK 1312                 -166.12 68.87    14   22.3    7.5    8.0   10.7    8.9   19.8   82.2   78.9   81.0   33.5   26.2   19.7
AK 1314                 -162.15 58.63   145   59.2   34.9   50.3   57.0   53.6   86.3  120.9  147.7  151.0  140.5  132.5   76.8
AK 1318                 -166.05 61.77   132   45.1   31.0   37.1   26.6   38.7   66.6  111.6  155.7  158.8   79.6   56.1   47.6
AK 1321                 -144.60 59.80    16  266.5  199.0  231.9  177.5  131.2  140.6  259.9  220.6  340.8  402.5  256.2  334.1
AK 1325                 -164.93 54.60    54   70.2   66.4   45.1   48.7   38.8   59.0   84.0   65.7   93.1  101.9  111.4   80.3
AK 1451                 -150.05 61.97    76   25.3   41.7   48.3   32.8   24.1   80.8   91.6   75.7  112.0  101.9   52.9   89.2
AK 1466                 -144.77 65.57   285    7.2    8.9    8.4   10.5   11.0   87.0   51.5   46.2   31.0   37.8   23.4   26.2
AK 1475                 -143.72 66.63   171    0.3  -99.0  -99.0    3.8  -99.0   46.2   33.8   19.4  -99.0   13.8  -99.0  -99.0
AK 1492                 -148.50 67.50   561   13.4   11.0   13.7   10.6   12.1   71.6   53.3   57.9   44.9   29.5   21.8   25.4
AK 1497                 -149.55 68.07   991  -99.0  -99.0  -99.0  -99.0   21.1   92.9  -99.0  -99.0   48.8   34.4   23.4   21.5
AK 1574                 -146.05 65.05   366    9.0    8.9   10.4   12.3   16.2   98.7   78.8   74.2   42.8   28.0   26.2   29.6
AK 1684                 -141.93 64.07   482    9.5    9.3    3.7    6.4   18.0   63.0   58.0   40.4   25.0   19.8   13.5   10.9
AK 1716                 -158.40 56.30     9  173.2  218.2  233.9  141.6  176.7  191.9  153.1  122.8  253.5  245.4  309.7  206.2
AK 1824                 -144.45 61.53   180   25.5   32.9   10.1    6.3   10.6   34.5   43.7   26.7   30.8   41.5   28.1   66.1
AK 1926                 -149.83 62.88   381   49.2   46.7   60.4   44.4   29.9   88.3  129.5  127.9  165.6  119.9   71.0   85.9
AK 1977                 -144.07 65.83   189    9.8    8.5   10.7   10.7    3.2   26.3   28.8   36.5   16.9   29.8   25.5   33.6
AK 1987                 -144.61 65.48   280    5.4    4.2    5.2   15.2   13.2   91.5   45.2   45.0   32.3   33.1   16.5   24.8
AK 2005                 -149.18 64.30   177   15.8   11.8   13.0    8.5   16.2   73.6   75.5   64.3   44.6   35.0   27.2   31.2
AK 201                  -158.57 59.28    21   65.2   65.5   77.8   92.5   74.1   70.8   69.0  110.6  146.3   99.4  104.5  100.9
AK 2019                 -145.52 64.05   335   20.9   14.6   17.2   14.5   24.8   93.4   76.8   47.4   40.9   44.6   35.8   31.3
AK 2102                 -162.72 55.20    29   88.7   71.5   66.6   60.7   60.3   67.5   80.8   82.0  108.7  119.3  140.0  121.9
AK 2104                 -150.18 67.25   320    5.3   10.8   16.4   14.4   18.0  102.4   75.8   90.0   95.9   44.0   25.4  -99.0
AK 2107                 -147.83 64.87   189   13.0   11.1   12.9    9.0   12.5   66.1   56.6   59.0   36.1   32.5   29.4   38.5
AK 2112                 -147.83 64.93   290   13.8   11.5   14.9    9.6   14.9   75.3   56.4   63.2   39.1   31.7   29.6   37.9
AK 2126                 -150.40 70.42     2    3.9    0.7    7.7    3.6    0.0   16.5   35.9   37.0    6.9   15.4    6.8    9.2
AK 2144                 -149.67 60.38   136   80.5   78.5   46.4   37.6   26.8   41.0   51.9   69.3  147.2  172.1  103.3  116.1
AK 2149                 -149.97 60.48   115   35.0   46.0   16.4    3.7   18.8   33.4   48.2   51.4   89.0   79.6   43.9   60.9
AK 2177                 -145.50 60.50    13  179.2  185.6  204.5  160.0  137.8  188.9  219.1  213.2  373.0  377.1  228.3  299.9
AK 2227                 -133.14 55.48     7  230.8  273.7  207.0  293.5  122.0  130.1   74.8   81.5  186.1  412.5  383.2  420.4
AK 2247                 -158.20 61.87    46   17.5    9.9   16.5   18.8   15.6   73.0   53.6   57.3   65.5   54.2   43.2   38.1
AK 230                  -152.66 66.56   165   21.2   14.1   17.5   14.1   11.9   55.3   57.7   73.9   51.7   43.9   37.3   29.6
AK 2352                 -145.11 63.96   346   10.4    5.9    5.2    8.7   23.6   68.6   68.0   42.8   35.3   28.2   17.1   13.3
AK 243                  -149.13 60.97    76  163.1  116.1  115.7   91.3   48.9   69.2   93.9   92.9  173.8  210.0  135.9  167.7
AK 2457                 -158.52 59.05    26   49.8   37.2   51.2   36.4   36.1   48.7   80.7   95.2   93.3   71.6   66.5   59.1
