AK 1017                 -155.78 58.55    13  -99.0  -99.0  -99.0  -99.0   31.1   46.0   70.5  113.2   87.3   66.7  -99.0  -99.0
AK 1240                 -147.51 61.02    14  259.9  233.3  234.2  165.2  187.4  158.3  223.4  448.9  479.5  411.1  271.2  321.2
AK 1243                 -148.89 63.39   656   20.6    8.5   20.4   15.9   21.1   59.6   93.5  110.4   72.0   36.6   19.4   25.0
AK 1269                 -134.13 56.00    15  231.8  165.1  146.6  161.6  119.0   80.8   67.3  103.3  238.0  365.2  265.0  228.2
AK 1308                 -146.65 60.23    56  221.7  177.3  176.7  202.2  246.1  130.3  201.0  289.3  443.9  356.0  235.5  251.3
AK 1312                 -166.12 68.87    14   19.2    6.3    9.8    8.3   10.2   16.6   45.1   89.9   65.8   34.1   24.8   21.3
AK 1314                 -162.15 58.63   145   47.8   28.7   51.7   45.6   54.1   81.9  117.2  199.1  152.2  144.2  114.0   70.5
AK 1318                 -166.05 61.77   132   37.0   24.6   42.2   22.4   37.5   67.7   90.3  183.6  122.0   68.7   50.3   43.4
AK 1321                 -144.60 59.80    16  257.6  230.0  226.0  184.5  184.4  121.3  187.3  275.4  407.2  422.9  307.2  302.0
AK 1325                 -164.93 54.60    54   59.6   55.0   51.0   49.3   38.1   49.3   72.4   77.1  129.8  110.3   94.5   64.2
AK 1451                 -150.05 61.97    76   22.7   34.2   53.6   32.6   24.4   60.1   75.3  117.2  112.1   85.2   48.4   79.1
AK 1466                 -144.77 65.57   285    9.5    9.7    9.7    8.3   14.3   60.2   60.8   60.4   31.6   31.9   24.4   19.1
AK 1475                 -143.72 66.63   171    0.3  -99.0  -99.0    3.1  -99.0   33.3   40.1   23.8  -99.0   11.7  -99.0  -99.0
AK 1492                 -148.50 67.50   561   13.0   10.6   14.6    8.5   16.2   46.4   55.6   64.8   36.3   26.7   24.9   21.1
AK 1497                 -149.55 68.07   991  -99.0  -99.0  -99.0  -99.0   27.7   61.0  -99.0  -99.0   37.3   30.5   28.4   18.4
AK 1574                 -146.05 65.05   366   10.9    8.7   11.3    9.9   19.0   70.7   86.9   98.4   42.0   24.9   26.6   22.1
AK 1684                 -141.93 64.07   482   10.7   11.2    4.3    5.8   23.3   48.4   67.2   53.0   27.7   15.8   14.0   10.0
AK 1716                 -158.40 56.30     9  159.0  204.8  225.0  136.7  180.2  158.0  133.3  168.8  299.8  258.5  274.3  193.4
AK 1824                 -144.45 61.53   180   25.0   36.1   10.1    6.8   14.7   30.1   35.5   36.0   34.1   40.2   31.7   58.0
AK 1926                 -149.83 62.88   381   43.9   39.1   69.3   44.9   30.5   61.8  124.1  199.4  154.9   98.3   62.4   75.1
AK 1977                 -144.07 65.83   189   13.8   10.3   13.1    8.5    4.6   18.0   35.3   47.9   18.0   23.9   27.1   24.5
AK 1987                 -144.61 65.48   280    7.1    4.7    6.0   12.1   17.5   63.7   53.7   58.9   33.3   27.4   17.2   18.2
AK 2005                 -149.18 64.30   177   15.6   10.2   15.2    7.7   16.8   53.4   79.9   94.7   41.7   30.0   26.1   24.9
AK 201                  -158.57 59.28    21   60.3   50.8   81.4   72.5   73.4   69.8   67.1  171.0  151.7   89.4   81.4   95.3
AK 2019                 -145.52 64.05   335   23.4   16.0   20.9   13.7   27.7   71.1   83.0   67.7   40.2   37.0   36.7   25.3
AK 2102                 -162.72 55.20    29   74.2   64.4   68.9   63.8   64.1   56.5   68.2  101.6  143.7  136.5  122.3  100.5
AK 2104                 -150.18 67.25   320    5.1   10.2   18.2   11.4   22.0   66.4   77.4  104.0   78.1   39.8   27.9  -99.0
AK 2107                 -147.83 64.87   189   14.3    9.9   14.4    7.5   13.9   47.3   61.8   81.2   34.2   29.2   29.8   29.6
AK 2112                 -147.83 64.93   290   15.4   10.3   16.7    7.9   16.5   53.4   62.0   86.5   37.1   28.8   30.1   29.0
AK 2126                 -150.40 70.42     2    4.0    0.8    9.5    2.9    0.0   14.9   30.4   39.3    5.7   14.8    7.5   10.4
AK 2144                 -149.67 60.38   136   79.7   71.3   52.0   35.6   28.0   32.9   42.1   96.3  159.3  152.6  105.4  106.9
AK 2149                 -149.97 60.48   115   34.1   41.2   18.4    3.4   19.4   26.7   39.8   72.1   95.3   70.0   44.1   55.8
AK 2177                 -145.50 60.50    13  178.8  207.2  211.2  170.0  179.8  161.0  161.6  272.3  440.1  369.3  261.5  268.8
AK 2227                 -133.14 55.48     7  256.4  285.5  207.4  319.6  147.7   96.0   87.1  115.4  212.4  495.9  362.2  384.1
AK 2247                 -158.20 61.87    46   16.2    7.6   19.2   15.9   15.0   52.7   60.9   89.0   66.7   51.3   33.9   35.5
AK 230                  -152.66 66.56   165   20.0   12.2   21.1   10.7   12.8   37.5   59.5   91.3   43.6   39.5   37.6   26.2
AK 2352                 -145.11 63.96   346   11.7    6.7    6.3    8.2   27.4   51.9   74.5   60.6   35.3   23.2   17.6   10.9
AK 243                  -149.13 60.97    76  158.6  106.7  128.2   90.8   53.0   55.4   74.4  130.7  182.3  181.8  137.6  147.6
AK 2457                 -158.52 59.05    26   45.2   29.2   52.9   28.5   35.8   46.4   78.1  144.5   96.8   64.9   52.5   55.9
